query,markup
m&m's мороженое 63 г,"[(0, 5, 'B-BRAND'), (6, 15, 'B-TYPE'), (16, 18, 'B-VOLUME'), (19, 20, 'I-VOLUME')]"
авва 100г,"[(0, 4, 'B-BRAND'), (5, 9, 'B-VOLUME')]"
свитлогорье творог 4% 400г,"[(0, 11, 'B-BRAND'), (12, 18, 'B-TYPE'), (19, 21, 'B-PERCENT'), (22, 26, 'B-VOLUME')]"
свитлогорье творог 4 % 400г,"[(0, 11, 'B-BRAND'), (12, 18, 'B-TYPE'), (19, 20, 'B-PERCENT'), (21, 22, 'I-PERCENT'), (23, 27, 'B-VOLUME')]"
lipton чай 0.5л,"[(0, 6, 'B-BRAND'), (7, 10, 'B-TYPE'), (11, 15, 'B-VOLUME')]"
називин спрей 10мл,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
джем 20г,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME')]"
"варенец 2,5%","[(0, 7, 'B-TYPE'), (8, 12, 'B-PERCENT')]"
"варенец 2,5 %","[(0, 7, 'B-TYPE'), (8, 11, 'B-PERCENT'), (12, 13, 'I-PERCENT')]"
кубаночка масло 1л,"[(0, 9, 'B-BRAND'), (10, 15, 'B-TYPE'), (16, 18, 'B-VOLUME')]"
майя кашпо 4.5л,"[(0, 4, 'B-BRAND'), (5, 10, 'B-TYPE'), (11, 15, 'B-VOLUME')]"
здоровое меню напиток 1л,"[(0, 8, 'B-BRAND'), (9, 13, 'I-BRAND'), (14, 21, 'B-TYPE'), (22, 24, 'B-VOLUME')]"
лесной бальзам ополаскиватель 250мл,"[(0, 6, 'B-BRAND'), (7, 14, 'I-BRAND'), (15, 29, 'B-TYPE'), (30, 35, 'B-VOLUME')]"
"bestfilament пластик 0,5 кг","[(0, 12, 'B-BRAND'), (13, 20, 'B-TYPE'), (21, 24, 'B-VOLUME'), (25, 27, 'I-VOLUME')]"
wanderlust пиво 6 г,"[(0, 10, 'B-BRAND'), (11, 15, 'B-TYPE'), (16, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME')]"
3 корочки сухарики 40г,"[(0, 1, 'B-BRAND'), (2, 9, 'I-BRAND'), (10, 18, 'B-TYPE'), (19, 22, 'B-VOLUME')]"
corsar 20шт,"[(0, 6, 'B-BRAND'), (7, 11, 'B-VOLUME')]"
lay's чипсы 90 г,"[(0, 5, 'B-BRAND'), (6, 11, 'B-TYPE'), (12, 14, 'B-VOLUME'), (15, 16, 'I-VOLUME')]"
аэлита жидкость для снятия лака 85мл,"[(0, 6, 'B-BRAND'), (7, 15, 'B-TYPE'), (16, 19, 'I-TYPE'), (20, 26, 'I-TYPE'), (27, 31, 'I-TYPE'), (32, 36, 'B-VOLUME')]"
хрустящий картофель 40г,"[(0, 9, 'B-BRAND'), (10, 19, 'I-BRAND'), (20, 23, 'B-VOLUME')]"
индилайт колбаса 400г,"[(0, 8, 'B-BRAND'), (9, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
дядя ваня фасоль 400г,"[(0, 4, 'B-BRAND'), (5, 9, 'I-BRAND'), (10, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
boss трусы 3ШТ,"[(0, 4, 'B-BRAND'), (5, 10, 'B-TYPE'), (11, 14, 'B-VOLUME')]"
"кастрюля 3,0л","[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME')]"
рот фронт конфеты 200г,"[(0, 3, 'B-BRAND'), (4, 9, 'I-BRAND'), (10, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
idea корзина 35л,"[(0, 4, 'B-BRAND'), (5, 12, 'B-TYPE'), (13, 16, 'B-VOLUME')]"
pro aqua угольник 90г,"[(0, 3, 'B-BRAND'), (4, 8, 'I-BRAND'), (9, 17, 'B-TYPE'), (18, 21, 'B-VOLUME')]"
zara лонгслив 2456511984151 Л,"[(0, 4, 'B-BRAND'), (5, 13, 'B-TYPE'), (14, 27, 'B-VOLUME'), (28, 29, 'I-VOLUME')]"
коровка из кореновки 100г,"[(0, 7, 'B-BRAND'), (8, 10, 'I-BRAND'), (11, 20, 'I-BRAND'), (21, 25, 'B-VOLUME')]"
грунт 3л,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME')]"
станичные семечки 100г,"[(0, 9, 'B-BRAND'), (10, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
барни пирожное 30г,"[(0, 5, 'B-BRAND'), (6, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
"sorti средство для мытья посуды 0,45 л","[(0, 5, 'B-BRAND'), (6, 14, 'B-TYPE'), (15, 18, 'I-TYPE'), (19, 24, 'I-TYPE'), (25, 31, 'I-TYPE'), (32, 36, 'B-VOLUME'), (37, 38, 'I-VOLUME')]"
выстрел шарик 500 шт,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 17, 'B-VOLUME'), (18, 20, 'I-VOLUME')]"
maxim кофе 50г,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 14, 'B-VOLUME')]"
мороженое 60г,"[(0, 9, 'B-TYPE'), (10, 13, 'B-VOLUME')]"
главсуп борщ 250г,"[(0, 7, 'B-BRAND'), (8, 12, 'B-TYPE'), (13, 17, 'B-VOLUME')]"
7days круассан 105г,"[(0, 5, 'B-BRAND'), (6, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
мистраль рис 900 г,"[(0, 8, 'B-BRAND'), (9, 12, 'B-TYPE'), (13, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME')]"
"молоко 0,2л","[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
папа может колбаса 400г,"[(0, 4, 'B-BRAND'), (5, 10, 'I-BRAND'), (11, 18, 'B-TYPE'), (19, 23, 'B-VOLUME')]"
"strongbow сидр 4,5% 0,4л","[(0, 9, 'B-BRAND'), (10, 14, 'B-TYPE'), (15, 19, 'B-PERCENT'), (20, 24, 'B-VOLUME')]"
"strongbow сидр 4,5 % 0,4л","[(0, 9, 'B-BRAND'), (10, 14, 'B-TYPE'), (15, 18, 'B-PERCENT'), (19, 20, 'I-PERCENT'), (21, 25, 'B-VOLUME')]"
vici крабовые палочки 100г,"[(0, 4, 'B-BRAND'), (5, 13, 'B-TYPE'), (14, 21, 'I-TYPE'), (22, 26, 'B-VOLUME')]"
"браслет 8,1 г","[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 13, 'I-VOLUME')]"
хрусteam 60г,"[(0, 8, 'B-BRAND'), (9, 12, 'B-VOLUME')]"
maxim кофе 50г,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 14, 'B-VOLUME')]"
pc pet фильтр 30 шт,"[(0, 2, 'B-BRAND'), (3, 6, 'I-BRAND'), (7, 13, 'B-TYPE'), (14, 16, 'B-VOLUME'), (17, 19, 'I-VOLUME')]"
говядина 1кг,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME')]"
капли 1мл,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
брест-литовск сыр 45% 200г,"[(0, 13, 'B-BRAND'), (14, 17, 'B-TYPE'), (18, 21, 'B-PERCENT'), (22, 26, 'B-VOLUME')]"
брест-литовск сыр 45 % 200г,"[(0, 13, 'B-BRAND'), (14, 17, 'B-TYPE'), (18, 20, 'B-PERCENT'), (21, 22, 'I-PERCENT'), (23, 27, 'B-VOLUME')]"
"поиск киния 0,4г","[(0, 5, 'B-BRAND'), (6, 11, 'B-TYPE'), (12, 16, 'B-VOLUME')]"
grass очиститель 500мл,"[(0, 5, 'B-BRAND'), (6, 16, 'B-TYPE'), (17, 22, 'B-VOLUME')]"
estel краска 60 мл,"[(0, 5, 'B-BRAND'), (6, 12, 'B-TYPE'), (13, 15, 'B-VOLUME'), (16, 18, 'I-VOLUME')]"
"святой источник вода 1,5л","[(0, 6, 'B-BRAND'), (7, 15, 'I-BRAND'), (16, 20, 'B-TYPE'), (21, 25, 'B-VOLUME')]"
meshu тетрадь 48л,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
"тигр ""лаоху"" 1шт","[(0, 4, 'B-BRAND'), (5, 12, 'I-BRAND'), (13, 16, 'B-VOLUME')]"
джинн семечки 140г,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
мираторг наггетсы 300 г,"[(0, 8, 'B-BRAND'), (9, 17, 'B-TYPE'), (18, 21, 'B-VOLUME'), (22, 23, 'I-VOLUME')]"
технониколь праймер 3л,"[(0, 11, 'B-BRAND'), (12, 19, 'B-TYPE'), (20, 22, 'B-VOLUME')]"
лицензия 3007737 Л,"[(0, 8, 'B-TYPE'), (9, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME')]"
киви 1кг,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME')]"
3 корочки сухарики 60Г,"[(0, 1, 'B-BRAND'), (2, 9, 'I-BRAND'), (10, 18, 'B-TYPE'), (19, 22, 'B-VOLUME')]"
шампунь 530 мл,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME')]"
"karcher пылесос 1,00 шт","[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 20, 'B-VOLUME'), (21, 23, 'I-VOLUME')]"
мишка на полюсе эскимо 75г,"[(0, 5, 'B-BRAND'), (6, 8, 'I-BRAND'), (9, 15, 'I-BRAND'), (16, 22, 'B-TYPE'), (23, 26, 'B-VOLUME')]"
bonne brise салфетки 15шт,"[(0, 5, 'B-BRAND'), (6, 11, 'I-BRAND'), (12, 20, 'B-TYPE'), (21, 25, 'B-VOLUME')]"
арбидол порошок 5МЛ,"[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 19, 'B-VOLUME')]"
печенье 310г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
"orbit жевательная резинка 16,4г","[(0, 5, 'B-BRAND'), (6, 17, 'B-TYPE'), (18, 25, 'I-TYPE'), (26, 31, 'B-VOLUME')]"
"ijevan водка 50% 0,5л","[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 16, 'B-PERCENT'), (17, 21, 'B-VOLUME')]"
"ijevan водка 50 % 0,5л","[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 15, 'B-PERCENT'), (16, 17, 'I-PERCENT'), (18, 22, 'B-VOLUME')]"
"домик в деревне сливки 10% 0,2л","[(0, 5, 'B-BRAND'), (6, 7, 'I-BRAND'), (8, 15, 'I-BRAND'), (16, 22, 'B-TYPE'), (23, 26, 'B-PERCENT'), (27, 31, 'B-VOLUME')]"
"домик в деревне сливки 10 % 0,2л","[(0, 5, 'B-BRAND'), (6, 7, 'I-BRAND'), (8, 15, 'I-BRAND'), (16, 22, 'B-TYPE'), (23, 25, 'B-PERCENT'), (26, 27, 'I-PERCENT'), (28, 32, 'B-VOLUME')]"
take a bitey мармелад 3шт,"[(0, 4, 'B-BRAND'), (5, 6, 'I-BRAND'), (7, 12, 'I-BRAND'), (13, 21, 'B-TYPE'), (22, 25, 'B-VOLUME')]"
прелесть лак-спрей 225 мл,"[(0, 8, 'B-BRAND'), (9, 18, 'B-TYPE'), (19, 22, 'B-VOLUME'), (23, 25, 'I-VOLUME')]"
коровка из кореновки пломбир 100г,"[(0, 7, 'B-BRAND'), (8, 10, 'I-BRAND'), (11, 20, 'I-BRAND'), (21, 28, 'B-TYPE'), (29, 33, 'B-VOLUME')]"
4 сезона пицца 320Г,"[(0, 1, 'B-BRAND'), (2, 8, 'I-BRAND'), (9, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
натуральные масла масло 10мл,"[(0, 11, 'B-BRAND'), (12, 17, 'I-BRAND'), (18, 23, 'B-TYPE'), (24, 28, 'B-VOLUME')]"
coca-cola напиток 0.5л,"[(0, 9, 'B-BRAND'), (10, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
хлебный дом хлеб 350г,"[(0, 7, 'B-BRAND'), (8, 11, 'I-BRAND'), (12, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
r.o.c.s. паста 94г,"[(0, 8, 'B-BRAND'), (9, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
"полет печенье 0,25кг","[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 20, 'B-VOLUME')]"
"burn 50% 0,25л","[(0, 4, 'B-BRAND'), (5, 8, 'B-PERCENT'), (9, 14, 'B-VOLUME')]"
"burn 50 % 0,25л","[(0, 4, 'B-BRAND'), (5, 7, 'B-PERCENT'), (8, 9, 'I-PERCENT'), (10, 15, 'B-VOLUME')]"
"orbit жевательная резинка 13,6г","[(0, 5, 'B-BRAND'), (6, 17, 'B-TYPE'), (18, 25, 'I-TYPE'), (26, 31, 'B-VOLUME')]"
тонус фитотоник 60 мл,"[(0, 5, 'B-BRAND'), (6, 15, 'B-TYPE'), (16, 18, 'B-VOLUME'), (19, 21, 'I-VOLUME')]"
"фруктовый сад сок 0,95л","[(0, 9, 'B-BRAND'), (10, 13, 'I-BRAND'), (14, 17, 'B-TYPE'), (18, 23, 'B-VOLUME')]"
виброцил капли 15мл,"[(0, 8, 'B-BRAND'), (9, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
"кмз масло 82,5 %","[(0, 3, 'B-BRAND'), (4, 9, 'B-TYPE'), (10, 14, 'B-PERCENT'), (15, 16, 'I-PERCENT')]"
наша ручная работа ошейник 10 шт,"[(0, 4, 'B-BRAND'), (5, 11, 'I-BRAND'), (12, 18, 'I-BRAND'), (19, 26, 'B-TYPE'), (27, 29, 'B-VOLUME'), (30, 32, 'I-VOLUME')]"
"играем вместе железная дорога 0000048590, шт","[(0, 6, 'B-BRAND'), (7, 13, 'I-BRAND'), (14, 22, 'B-TYPE'), (23, 29, 'I-TYPE'), (30, 41, 'B-VOLUME'), (42, 44, 'I-VOLUME')]"
baron трюфели 100г,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
чай 1л,"[(0, 3, 'B-TYPE'), (4, 6, 'B-VOLUME')]"
laime сыр 38% 140Г,"[(0, 5, 'B-BRAND'), (6, 9, 'B-TYPE'), (10, 13, 'B-PERCENT'), (14, 18, 'B-VOLUME')]"
laime сыр 38 % 140Г,"[(0, 5, 'B-BRAND'), (6, 9, 'B-TYPE'), (10, 12, 'B-PERCENT'), (13, 14, 'I-PERCENT'), (15, 19, 'B-VOLUME')]"
officespace ежедневник 2021г,"[(0, 11, 'B-BRAND'), (12, 22, 'B-TYPE'), (23, 28, 'B-VOLUME')]"
vego колбаски 320 г,"[(0, 4, 'B-BRAND'), (5, 13, 'B-TYPE'), (14, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME')]"
тетрадь 80Л,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
буздякский майонез 67% 190Г,"[(0, 10, 'B-BRAND'), (11, 18, 'B-TYPE'), (19, 22, 'B-PERCENT'), (23, 27, 'B-VOLUME')]"
буздякский майонез 67 % 190Г,"[(0, 10, 'B-BRAND'), (11, 18, 'B-TYPE'), (19, 21, 'B-PERCENT'), (22, 23, 'I-PERCENT'), (24, 28, 'B-VOLUME')]"
лучшая цена краска 10 кг,"[(0, 6, 'B-BRAND'), (7, 11, 'I-BRAND'), (12, 18, 'B-TYPE'), (19, 21, 'B-VOLUME'), (22, 24, 'I-VOLUME')]"
golden лампа 2700 шт,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 17, 'B-VOLUME'), (18, 20, 'I-VOLUME')]"
вастэко крупа 700 г,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME')]"
чистая линия 80г,"[(0, 6, 'B-BRAND'), (7, 12, 'I-BRAND'), (13, 16, 'B-VOLUME')]"
агро-альянс хлопья 400г,"[(0, 11, 'B-BRAND'), (12, 18, 'B-TYPE'), (19, 23, 'B-VOLUME')]"
royal cake печенье 50 г,"[(0, 5, 'B-BRAND'), (6, 10, 'I-BRAND'), (11, 18, 'B-TYPE'), (19, 21, 'B-VOLUME'), (22, 23, 'I-VOLUME')]"
"тарелка,стакан,вилка,ложка,салфетка 200мл","[(0, 35, 'B-TYPE'), (36, 41, 'B-VOLUME')]"
swf щетка 1 шт,"[(0, 3, 'B-BRAND'), (4, 9, 'B-TYPE'), (10, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME')]"
барни 150г,"[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME')]"
тунец 185Г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
globex горошек 425мл,"[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 20, 'B-VOLUME')]"
скраб 150г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
алтайский букет бальзам 100МЛ,"[(0, 9, 'B-BRAND'), (10, 15, 'I-BRAND'), (16, 23, 'B-TYPE'), (24, 29, 'B-VOLUME')]"
"pepsi 0,33л","[(0, 5, 'B-BRAND'), (6, 11, 'B-VOLUME')]"
батон 350г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
щетка 5л,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME')]"
конфеты 250г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
president паста 50 мл,"[(0, 9, 'B-BRAND'), (10, 15, 'B-TYPE'), (16, 18, 'B-VOLUME'), (19, 21, 'I-VOLUME')]"
шприц 5 мл,"[(0, 5, 'B-TYPE'), (6, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME')]"
гадкий я шампунь 1 Г,"[(0, 6, 'B-BRAND'), (7, 8, 'I-BRAND'), (9, 16, 'B-TYPE'), (17, 18, 'B-VOLUME'), (19, 20, 'I-VOLUME')]"
pringles чипсы 70 Г,"[(0, 8, 'B-BRAND'), (9, 14, 'B-TYPE'), (15, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME')]"
pringles чипсы 40г,"[(0, 8, 'B-BRAND'), (9, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
активиа 2% 260г,"[(0, 7, 'B-BRAND'), (8, 10, 'B-PERCENT'), (11, 15, 'B-VOLUME')]"
активиа 2 % 260г,"[(0, 7, 'B-BRAND'), (8, 9, 'B-PERCENT'), (10, 11, 'I-PERCENT'), (12, 16, 'B-VOLUME')]"
колбаса 400г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
santal нектар 1л,"[(0, 6, 'B-BRAND'), (7, 13, 'B-TYPE'), (14, 16, 'B-VOLUME')]"
масло 200г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
кубань продукт паста 500г,"[(0, 6, 'B-BRAND'), (7, 14, 'I-BRAND'), (15, 20, 'B-TYPE'), (21, 25, 'B-VOLUME')]"
леггинсы 0620208 Л,"[(0, 8, 'B-TYPE'), (9, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME')]"
плюшка 110г,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
мираторг пельмени 800г,"[(0, 8, 'B-BRAND'), (9, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
манты 4 шт,"[(0, 5, 'B-TYPE'), (6, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME')]"
vitateka 3мл,"[(0, 8, 'B-BRAND'), (9, 12, 'B-VOLUME')]"
"коровка из кореновки молоко 2,5% 900 мл","[(0, 7, 'B-BRAND'), (8, 10, 'I-BRAND'), (11, 20, 'I-BRAND'), (21, 27, 'B-TYPE'), (28, 32, 'B-PERCENT'), (33, 36, 'B-VOLUME'), (37, 39, 'I-VOLUME')]"
"коровка из кореновки молоко 2,5 % 900 мл","[(0, 7, 'B-BRAND'), (8, 10, 'I-BRAND'), (11, 20, 'I-BRAND'), (21, 27, 'B-TYPE'), (28, 31, 'B-PERCENT'), (32, 33, 'I-PERCENT'), (34, 37, 'B-VOLUME'), (38, 40, 'I-VOLUME')]"
калинка грудинка 1кг,"[(0, 7, 'B-BRAND'), (8, 16, 'B-TYPE'), (17, 20, 'B-VOLUME')]"
аляска тосол 40 г,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
rosdot тормозная жидкость 910г,"[(0, 6, 'B-BRAND'), (7, 16, 'B-TYPE'), (17, 25, 'I-TYPE'), (26, 30, 'B-VOLUME')]"
jabra наушники 1 шт,"[(0, 5, 'B-BRAND'), (6, 14, 'B-TYPE'), (15, 16, 'B-VOLUME'), (17, 19, 'I-VOLUME')]"
"белый мишка конфеты 3,5кг","[(0, 5, 'B-BRAND'), (6, 11, 'I-BRAND'), (12, 19, 'B-TYPE'), (20, 25, 'B-VOLUME')]"
"главпродукт масло 82,5% 200г","[(0, 11, 'B-BRAND'), (12, 17, 'B-TYPE'), (18, 23, 'B-PERCENT'), (24, 28, 'B-VOLUME')]"
"главпродукт масло 82,5 % 200г","[(0, 11, 'B-BRAND'), (12, 17, 'B-TYPE'), (18, 22, 'B-PERCENT'), (23, 24, 'I-PERCENT'), (25, 29, 'B-VOLUME')]"
суфле 150г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
десятое королевство доски 4 шт,"[(0, 7, 'B-BRAND'), (8, 19, 'I-BRAND'), (20, 25, 'B-TYPE'), (26, 27, 'B-VOLUME'), (28, 30, 'I-VOLUME')]"
felix 300г,"[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME')]"
яшкино пряники 350г,"[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
кухмастер горчица 140г,"[(0, 9, 'B-BRAND'), (10, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
текс краска 9 л,"[(0, 4, 'B-BRAND'), (5, 11, 'B-TYPE'), (12, 13, 'B-VOLUME'), (14, 15, 'I-VOLUME')]"
burn напиток 0.33л,"[(0, 4, 'B-BRAND'), (5, 12, 'B-TYPE'), (13, 18, 'B-VOLUME')]"
natura сыр 45% 150г,"[(0, 6, 'B-BRAND'), (7, 10, 'B-TYPE'), (11, 14, 'B-PERCENT'), (15, 19, 'B-VOLUME')]"
natura сыр 45 % 150г,"[(0, 6, 'B-BRAND'), (7, 10, 'B-TYPE'), (11, 13, 'B-PERCENT'), (14, 15, 'I-PERCENT'), (16, 20, 'B-VOLUME')]"
контейнер 100МЛ,"[(0, 9, 'B-TYPE'), (10, 15, 'B-VOLUME')]"
sintec тормозная жидкость 455 г,"[(0, 6, 'B-BRAND'), (7, 16, 'B-TYPE'), (17, 25, 'I-TYPE'), (26, 29, 'B-VOLUME'), (30, 31, 'I-VOLUME')]"
mareman соль 1 кг,"[(0, 7, 'B-BRAND'), (8, 12, 'B-TYPE'), (13, 14, 'B-VOLUME'), (15, 17, 'I-VOLUME')]"
"любимый сок 1,5 л","[(0, 7, 'B-BRAND'), (8, 11, 'B-TYPE'), (12, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
180 г,"[(0, 3, 'B-VOLUME'), (4, 5, 'I-VOLUME')]"
move полотенце 100% 490 г,"[(0, 4, 'B-BRAND'), (5, 14, 'B-TYPE'), (15, 19, 'B-PERCENT'), (20, 23, 'B-VOLUME'), (24, 25, 'I-VOLUME')]"
move полотенце 100 % 490 г,"[(0, 4, 'B-BRAND'), (5, 14, 'B-TYPE'), (15, 18, 'B-PERCENT'), (19, 20, 'I-PERCENT'), (21, 24, 'B-VOLUME'), (25, 26, 'I-VOLUME')]"
кофе 250 мл,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 11, 'I-VOLUME')]"
art bouquet салфетки 20л,"[(0, 3, 'B-BRAND'), (4, 11, 'I-BRAND'), (12, 20, 'B-TYPE'), (21, 24, 'B-VOLUME')]"
6ШТ,"[(0, 3, 'B-VOLUME')]"
"семена 0,5 г","[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME')]"
fubag переходник 1шт,"[(0, 5, 'B-BRAND'), (6, 16, 'B-TYPE'), (17, 20, 'B-VOLUME')]"
пирожки 0.225КГ,"[(0, 7, 'B-TYPE'), (8, 15, 'B-VOLUME')]"
accu-chek ланцеты 2.Л,"[(0, 9, 'B-BRAND'), (10, 17, 'B-TYPE'), (18, 21, 'B-VOLUME')]"
"агуша сок 0,500мл","[(0, 5, 'B-BRAND'), (6, 9, 'B-TYPE'), (10, 17, 'B-VOLUME')]"
refectocil оксид 3% 100 мл,"[(0, 10, 'B-BRAND'), (11, 16, 'B-TYPE'), (17, 19, 'B-PERCENT'), (20, 23, 'B-VOLUME'), (24, 26, 'I-VOLUME')]"
refectocil оксид 3 % 100 мл,"[(0, 10, 'B-BRAND'), (11, 16, 'B-TYPE'), (17, 18, 'B-PERCENT'), (19, 20, 'I-PERCENT'), (21, 24, 'B-VOLUME'), (25, 27, 'I-VOLUME')]"
mini calorie отруби 250г,"[(0, 4, 'B-BRAND'), (5, 12, 'I-BRAND'), (13, 19, 'B-TYPE'), (20, 24, 'B-VOLUME')]"
фишка гренки 80г,"[(0, 5, 'B-BRAND'), (6, 12, 'B-TYPE'), (13, 16, 'B-VOLUME')]"
ассорти 220г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
керамикарт миска 400 мл,"[(0, 10, 'B-BRAND'), (11, 16, 'B-TYPE'), (17, 20, 'B-VOLUME'), (21, 23, 'I-VOLUME')]"
deton смывка 520 мл,"[(0, 5, 'B-BRAND'), (6, 12, 'B-TYPE'), (13, 16, 'B-VOLUME'), (17, 19, 'I-VOLUME')]"
o'zera шоколад 42Г,"[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
zandu бальзам 25мл,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
"горшок 2,5Л","[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
шприц 2мл,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
loreal блеск 5%,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 15, 'B-PERCENT')]"
loreal блеск 5 %,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 14, 'B-PERCENT'), (15, 16, 'I-PERCENT')]"
кружка 300мл,"[(0, 6, 'B-TYPE'), (7, 12, 'B-VOLUME')]"
gudfor герметик 310мл,"[(0, 6, 'B-BRAND'), (7, 15, 'B-TYPE'), (16, 21, 'B-VOLUME')]"
соковарка 8л,"[(0, 9, 'B-TYPE'), (10, 12, 'B-VOLUME')]"
"fanta 0,33мл","[(0, 5, 'B-BRAND'), (6, 12, 'B-VOLUME')]"
печенье 1кг,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
subaru масло 20 л,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
от мартина семечки 100г,"[(0, 2, 'B-BRAND'), (3, 10, 'I-BRAND'), (11, 18, 'B-TYPE'), (19, 23, 'B-VOLUME')]"
деревенские лакомства консервы 80г,"[(0, 11, 'B-BRAND'), (12, 21, 'I-BRAND'), (22, 30, 'B-TYPE'), (31, 34, 'B-VOLUME')]"
0%,"[(0, 2, 'B-PERCENT')]"
0 %,"[(0, 1, 'B-PERCENT'), (2, 3, 'I-PERCENT')]"
