query,markup
чай 800мл,"[(0, 3, 'B-TYPE'), (4, 9, 'B-VOLUME')]"
айскро десерт 125Г,"[(0, 6, 'B-BRAND'), (7, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
пирог 500г тирольские пироги,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 21, 'B-BRAND'), (22, 28, 'I-BRAND')]"
vixen 520мл краска,"[(0, 5, 'B-BRAND'), (6, 11, 'B-VOLUME'), (12, 18, 'B-TYPE')]"
крем 15г 1% экзитер,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 11, 'B-PERCENT'), (12, 19, 'B-BRAND')]"
schweppes 900мл тоник,"[(0, 9, 'B-BRAND'), (10, 15, 'B-VOLUME'), (16, 21, 'B-TYPE')]"
зеленая аптека 50г,"[(0, 7, 'B-BRAND'), (8, 14, 'I-BRAND'), (15, 18, 'B-VOLUME')]"
конфета 100г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
шоколад капля радуги 24г,"[(0, 7, 'B-TYPE'), (8, 13, 'B-BRAND'), (14, 20, 'I-BRAND'), (21, 24, 'B-VOLUME')]"
kudo эмаль 520мл,"[(0, 4, 'B-BRAND'), (5, 10, 'B-TYPE'), (11, 16, 'B-VOLUME')]"
гистан крем 50МЛ,"[(0, 6, 'B-BRAND'), (7, 11, 'B-TYPE'), (12, 16, 'B-VOLUME')]"
атлант сельдь 1кг,"[(0, 6, 'B-BRAND'), (7, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
"artdeco 0,8 г тени для век","[(0, 7, 'B-BRAND'), (8, 11, 'B-VOLUME'), (12, 13, 'I-VOLUME'), (14, 18, 'B-TYPE'), (19, 22, 'I-TYPE'), (23, 26, 'I-TYPE')]"
ju100 сок 1л,"[(0, 5, 'B-BRAND'), (6, 9, 'B-TYPE'), (10, 12, 'B-VOLUME')]"
50 г,"[(0, 2, 'B-VOLUME'), (3, 4, 'I-VOLUME')]"
горошек 400г gustus,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 19, 'B-BRAND')]"
сок 200мл фрутоняня,"[(0, 3, 'B-TYPE'), (4, 9, 'B-VOLUME'), (10, 19, 'B-BRAND')]"
санта бремор икра 180г,"[(0, 5, 'B-BRAND'), (6, 12, 'I-BRAND'), (13, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
золотой стандарт 88г мороженое,"[(0, 7, 'B-BRAND'), (8, 16, 'I-BRAND'), (17, 20, 'B-VOLUME'), (21, 30, 'B-TYPE')]"
попкорн 100 г happy corn,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 13, 'I-VOLUME'), (14, 19, 'B-BRAND'), (20, 24, 'I-BRAND')]"
гель 4601364045315 Г,"[(0, 4, 'B-TYPE'), (5, 18, 'B-VOLUME'), (19, 20, 'I-VOLUME')]"
350г,"[(0, 4, 'B-VOLUME')]"
дезодорант rexona 150мл,"[(0, 10, 'B-TYPE'), (11, 17, 'B-BRAND'), (18, 23, 'B-VOLUME')]"
чипсы 110Г русская картошка,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 18, 'B-BRAND'), (19, 27, 'I-BRAND')]"
платье 8л,"[(0, 6, 'B-TYPE'), (7, 9, 'B-VOLUME')]"
корм 350 г kitekat,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME'), (11, 18, 'B-BRAND')]"
антиперспирант rexona 150мл,"[(0, 14, 'B-TYPE'), (15, 21, 'B-BRAND'), (22, 27, 'B-VOLUME')]"
"большая кружка молоко 3,2% 1л","[(0, 7, 'B-BRAND'), (8, 14, 'I-BRAND'), (15, 21, 'B-TYPE'), (22, 26, 'B-PERCENT'), (27, 29, 'B-VOLUME')]"
бабушкино лукошко 90г пюре,"[(0, 9, 'B-BRAND'), (10, 17, 'I-BRAND'), (18, 21, 'B-VOLUME'), (22, 26, 'B-TYPE')]"
"0,8кг зефир","[(0, 5, 'B-VOLUME'), (6, 11, 'B-TYPE')]"
уксус 9% 0.5л егорьевский,"[(0, 5, 'B-TYPE'), (6, 8, 'B-PERCENT'), (9, 13, 'B-VOLUME'), (14, 25, 'B-BRAND')]"
эксмо 100Г,"[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME')]"
"сардельки 0,380г стародворье","[(0, 9, 'B-TYPE'), (10, 16, 'B-VOLUME'), (17, 28, 'B-BRAND')]"
4 шт магниты,"[(0, 1, 'B-VOLUME'), (2, 4, 'I-VOLUME'), (5, 12, 'B-TYPE')]"
"пиво krusovice 0,45л","[(0, 4, 'B-TYPE'), (5, 14, 'B-BRAND'), (15, 20, 'B-VOLUME')]"
"радуга напиток 0,5л","[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
aura 144шт салфетки,"[(0, 4, 'B-BRAND'), (5, 10, 'B-VOLUME'), (11, 19, 'B-TYPE')]"
альбом 20 л,"[(0, 6, 'B-TYPE'), (7, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME')]"
шпаклевка 0.3 КГ экстра,"[(0, 9, 'B-TYPE'), (10, 13, 'B-VOLUME'), (14, 16, 'I-VOLUME'), (17, 23, 'B-BRAND')]"
соль 500г,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME')]"
аджика 180г,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
удлинитель 695013 шт legrand,"[(0, 10, 'B-TYPE'), (11, 17, 'B-VOLUME'), (18, 20, 'I-VOLUME'), (21, 28, 'B-BRAND')]"
фильтр 2 шт,"[(0, 6, 'B-TYPE'), (7, 8, 'B-VOLUME'), (9, 11, 'I-VOLUME')]"
500 г,"[(0, 3, 'B-VOLUME'), (4, 5, 'I-VOLUME')]"
diadent паста 50МЛ,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
пирожное 235г,"[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME')]"
кружка 360мл,"[(0, 6, 'B-TYPE'), (7, 12, 'B-VOLUME')]"
вкусномама 90Г кукурузные палочки,"[(0, 10, 'B-BRAND'), (11, 14, 'B-VOLUME'), (15, 25, 'B-TYPE'), (26, 33, 'I-TYPE')]"
мяч 1 шт,"[(0, 3, 'B-TYPE'), (4, 5, 'B-VOLUME'), (6, 8, 'I-VOLUME')]"
духи 20 шт,"[(0, 4, 'B-TYPE'), (5, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME')]"
печенье 1кг,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
hochland сыр 140г,"[(0, 8, 'B-BRAND'), (9, 12, 'B-TYPE'), (13, 17, 'B-VOLUME')]"
свинина 1кг,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
цилиндр уаз 3502040 шт,"[(0, 7, 'B-TYPE'), (8, 11, 'B-BRAND'), (12, 19, 'B-VOLUME'), (20, 22, 'I-VOLUME')]"
15 г enterozoo,"[(0, 2, 'B-VOLUME'), (3, 4, 'I-VOLUME'), (5, 14, 'B-BRAND')]"
мороженое 89г золотой стандарт,"[(0, 9, 'B-TYPE'), (10, 13, 'B-VOLUME'), (14, 21, 'B-BRAND'), (22, 30, 'I-BRAND')]"
россия - щедрая душа! шоколад 82г,"[(0, 6, 'B-BRAND'), (7, 8, 'I-BRAND'), (9, 15, 'I-BRAND'), (16, 21, 'I-BRAND'), (22, 29, 'B-TYPE'), (30, 33, 'B-VOLUME')]"
babyfox 45г шоколад,"[(0, 7, 'B-BRAND'), (8, 11, 'B-VOLUME'), (12, 19, 'B-TYPE')]"
ряженка 450мл 4% дмитрогорский продукт,"[(0, 7, 'B-TYPE'), (8, 13, 'B-VOLUME'), (14, 16, 'B-PERCENT'), (17, 30, 'B-BRAND'), (31, 38, 'I-BRAND')]"
5 морей кальмар 175г,"[(0, 1, 'B-BRAND'), (2, 7, 'I-BRAND'), (8, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
мороженое mix 80 г,"[(0, 9, 'B-TYPE'), (10, 13, 'B-BRAND'), (14, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME')]"
ваз насос 82л,"[(0, 3, 'B-BRAND'), (4, 9, 'B-TYPE'), (10, 13, 'B-VOLUME')]"
"белый медведь 1,3л пиво","[(0, 5, 'B-BRAND'), (6, 13, 'I-BRAND'), (14, 18, 'B-VOLUME'), (19, 23, 'B-TYPE')]"
milka 128г печенье,"[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME'), (11, 18, 'B-TYPE')]"
мармелад 25г веселый напугай,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 20, 'B-BRAND'), (21, 28, 'I-BRAND')]"
apacer 120 Г ssd,"[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME'), (13, 16, 'B-TYPE')]"
персики 850мл,"[(0, 7, 'B-TYPE'), (8, 13, 'B-VOLUME')]"
икра 460г дядя ваня,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 14, 'B-BRAND'), (15, 19, 'I-BRAND')]"
добродея мука 1 кг,"[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 15, 'B-VOLUME'), (16, 18, 'I-VOLUME')]"
5мл шприц,"[(0, 3, 'B-VOLUME'), (4, 9, 'B-TYPE')]"
закусочка дядя ваня 460г,"[(0, 9, 'B-TYPE'), (10, 14, 'B-BRAND'), (15, 19, 'I-BRAND'), (20, 24, 'B-VOLUME')]"
крем 50 мл noreva,"[(0, 4, 'B-TYPE'), (5, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME'), (11, 17, 'B-BRAND')]"
алебастр артель 3кг,"[(0, 8, 'B-TYPE'), (9, 15, 'B-BRAND'), (16, 19, 'B-VOLUME')]"
1.1л чайник,"[(0, 4, 'B-VOLUME'), (5, 11, 'B-TYPE')]"
alize пряжа 50г 100%,"[(0, 5, 'B-BRAND'), (6, 11, 'B-TYPE'), (12, 15, 'B-VOLUME'), (16, 20, 'B-PERCENT')]"
"ferrero rocher конфеты 157,5г","[(0, 7, 'B-BRAND'), (8, 14, 'I-BRAND'), (15, 22, 'B-TYPE'), (23, 29, 'B-VOLUME')]"
"джинсы 2020, шт","[(0, 6, 'B-TYPE'), (7, 12, 'B-VOLUME'), (13, 15, 'I-VOLUME')]"
s.pellegrino вода 0.75л,"[(0, 12, 'B-BRAND'), (13, 17, 'B-TYPE'), (18, 23, 'B-VOLUME')]"
чипсы pringles 165г,"[(0, 5, 'B-TYPE'), (6, 14, 'B-BRAND'), (15, 19, 'B-VOLUME')]"
зубр насадки 3 шт,"[(0, 4, 'B-BRAND'), (5, 12, 'B-TYPE'), (13, 14, 'B-VOLUME'), (15, 17, 'I-VOLUME')]"
плавленный продукт 6%,"[(0, 10, 'B-TYPE'), (11, 18, 'I-TYPE'), (19, 21, 'B-PERCENT')]"
великоросс 250 г стейк,"[(0, 10, 'B-BRAND'), (11, 14, 'B-VOLUME'), (15, 16, 'I-VOLUME'), (17, 22, 'B-TYPE')]"
delice печенье 100г,"[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
катрин 100 г салат,"[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME'), (13, 18, 'B-TYPE')]"
navigator 76984 Л лампа,"[(0, 9, 'B-BRAND'), (10, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME'), (18, 23, 'B-TYPE')]"
приправыч 200 г,"[(0, 9, 'B-BRAND'), (10, 13, 'B-VOLUME'), (14, 15, 'I-VOLUME')]"
сладонеж 1кг печенье,"[(0, 8, 'B-BRAND'), (9, 12, 'B-VOLUME'), (13, 20, 'B-TYPE')]"
кофе fresco 100г,"[(0, 4, 'B-TYPE'), (5, 11, 'B-BRAND'), (12, 16, 'B-VOLUME')]"
presto 3л кондиционер,"[(0, 6, 'B-BRAND'), (7, 9, 'B-VOLUME'), (10, 21, 'B-TYPE')]"
тапочки 30.9 Г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME')]"
titbit начос 80 г,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
безмен 25кг,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
400мл,"[(0, 5, 'B-VOLUME')]"
пирожное baker house 225г,"[(0, 8, 'B-TYPE'), (9, 14, 'B-BRAND'), (15, 20, 'I-BRAND'), (21, 25, 'B-VOLUME')]"
jeanmishel лак-спрей 6 мл,"[(0, 10, 'B-BRAND'), (11, 20, 'B-TYPE'), (21, 22, 'B-VOLUME'), (23, 25, 'I-VOLUME')]"
oreo печенье 95 г,"[(0, 4, 'B-BRAND'), (5, 12, 'B-TYPE'), (13, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
соус olitalia 500мл,"[(0, 4, 'B-TYPE'), (5, 13, 'B-BRAND'), (14, 19, 'B-VOLUME')]"
dr.jart+ 40 мл крем,"[(0, 8, 'B-BRAND'), (9, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME'), (15, 19, 'B-TYPE')]"
брюки bask 2 шт,"[(0, 5, 'B-TYPE'), (6, 10, 'B-BRAND'), (11, 12, 'B-VOLUME'), (13, 15, 'I-VOLUME')]"
масло 4. л,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME')]"
корега 40мл крем,"[(0, 6, 'B-BRAND'), (7, 11, 'B-VOLUME'), (12, 16, 'B-TYPE')]"
свежая косметика 245мл гель,"[(0, 6, 'B-BRAND'), (7, 16, 'I-BRAND'), (17, 22, 'B-VOLUME'), (23, 27, 'B-TYPE')]"
жесткий диск transcend 3 г,"[(0, 7, 'B-TYPE'), (8, 12, 'I-TYPE'), (13, 22, 'B-BRAND'), (23, 24, 'B-VOLUME'), (25, 26, 'I-VOLUME')]"
банка provence 750мл,"[(0, 5, 'B-TYPE'), (6, 14, 'B-BRAND'), (15, 20, 'B-VOLUME')]"
чипсы bon giorno 90г,"[(0, 5, 'B-TYPE'), (6, 9, 'B-BRAND'), (10, 16, 'I-BRAND'), (17, 20, 'B-VOLUME')]"
кулич 150г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
1ШТ пластилин,"[(0, 3, 'B-VOLUME'), (4, 13, 'B-TYPE')]"
борщ 30г,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME')]"
тельняшка водка 0.5л 40%,"[(0, 9, 'B-BRAND'), (10, 15, 'B-TYPE'), (16, 20, 'B-VOLUME'), (21, 24, 'B-PERCENT')]"
80.41л,"[(0, 6, 'B-VOLUME')]"
"крупа 0,4кг увелка","[(0, 5, 'B-TYPE'), (6, 11, 'B-VOLUME'), (12, 18, 'B-BRAND')]"
белочка 1 кг конфеты,"[(0, 7, 'B-BRAND'), (8, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME'), (13, 20, 'B-TYPE')]"
asus 6Г видеокарта,"[(0, 4, 'B-BRAND'), (5, 7, 'B-VOLUME'), (8, 18, 'B-TYPE')]"
кофе 75г jacobs,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 15, 'B-BRAND')]"
kitekat 350г корм,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 17, 'B-TYPE')]"
guinness 250 мл,"[(0, 8, 'B-BRAND'), (9, 12, 'B-VOLUME'), (13, 15, 'I-VOLUME')]"
от мартина 100г семечки,"[(0, 2, 'B-BRAND'), (3, 10, 'I-BRAND'), (11, 15, 'B-VOLUME'), (16, 23, 'B-TYPE')]"
кондитерские изделия воронежская кондитерская фабрика 120г,"[(0, 12, 'B-TYPE'), (13, 20, 'I-TYPE'), (21, 32, 'B-BRAND'), (33, 45, 'I-BRAND'), (46, 53, 'I-BRAND'), (54, 58, 'B-VOLUME')]"
udalix 35г пятновыводитель,"[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME'), (11, 26, 'B-TYPE')]"
скраб organic shop 250мл,"[(0, 5, 'B-TYPE'), (6, 13, 'B-BRAND'), (14, 18, 'I-BRAND'), (19, 24, 'B-VOLUME')]"
невская косметика мыло 140 г,"[(0, 7, 'B-BRAND'), (8, 17, 'I-BRAND'), (18, 22, 'B-TYPE'), (23, 26, 'B-VOLUME'), (27, 28, 'I-VOLUME')]"
"виноград 1,0кг","[(0, 8, 'B-TYPE'), (9, 14, 'B-VOLUME')]"
финики 200г,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
pepsi 2л напиток,"[(0, 5, 'B-BRAND'), (6, 8, 'B-VOLUME'), (9, 16, 'B-TYPE')]"
жокей 95г кофе,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 14, 'B-TYPE')]"
зеленая улица 250г смесь,"[(0, 7, 'B-BRAND'), (8, 13, 'I-BRAND'), (14, 18, 'B-VOLUME'), (19, 24, 'B-TYPE')]"
mr. ricco кетчуп 350Г,"[(0, 3, 'B-BRAND'), (4, 9, 'I-BRAND'), (10, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
castrol 1 Л масло,"[(0, 7, 'B-BRAND'), (8, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME'), (12, 17, 'B-TYPE')]"
"домик в деревне кефир 3,2%","[(0, 5, 'B-BRAND'), (6, 7, 'I-BRAND'), (8, 15, 'I-BRAND'), (16, 21, 'B-TYPE'), (22, 26, 'B-PERCENT')]"
"wonder lab 0,5Л","[(0, 6, 'B-BRAND'), (7, 10, 'I-BRAND'), (11, 15, 'B-VOLUME')]"
"129 шт масленка,нож","[(0, 3, 'B-VOLUME'), (4, 6, 'I-VOLUME'), (7, 19, 'B-TYPE')]"
леовит 5 Л кисель,"[(0, 6, 'B-BRAND'), (7, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME'), (11, 17, 'B-TYPE')]"
25шт мешки,"[(0, 4, 'B-VOLUME'), (5, 10, 'B-TYPE')]"
ника моющее средство 1л,"[(0, 4, 'B-BRAND'), (5, 11, 'B-TYPE'), (12, 20, 'I-TYPE'), (21, 23, 'B-VOLUME')]"
spice master 150г приправа,"[(0, 5, 'B-BRAND'), (6, 12, 'I-BRAND'), (13, 17, 'B-VOLUME'), (18, 26, 'B-TYPE')]"
хлопья ясно солнышко 500г,"[(0, 6, 'B-TYPE'), (7, 11, 'B-BRAND'), (12, 20, 'I-BRAND'), (21, 25, 'B-VOLUME')]"
паста помидорка 270г,"[(0, 5, 'B-TYPE'), (6, 15, 'B-BRAND'), (16, 20, 'B-VOLUME')]"
крутой окер 80г семечки,"[(0, 6, 'B-BRAND'), (7, 11, 'I-BRAND'), (12, 15, 'B-VOLUME'), (16, 23, 'B-TYPE')]"
hame паштет 250г,"[(0, 4, 'B-BRAND'), (5, 11, 'B-TYPE'), (12, 16, 'B-VOLUME')]"
кофе cafe creme 45г,"[(0, 4, 'B-TYPE'), (5, 9, 'B-BRAND'), (10, 15, 'I-BRAND'), (16, 19, 'B-VOLUME')]"
герметик 280мл profil,"[(0, 8, 'B-TYPE'), (9, 14, 'B-VOLUME'), (15, 21, 'B-BRAND')]"
созвездие печенье 1кг,"[(0, 9, 'B-BRAND'), (10, 17, 'B-TYPE'), (18, 21, 'B-VOLUME')]"
петрушка приправыч 7г,"[(0, 8, 'B-TYPE'), (9, 18, 'B-BRAND'), (19, 21, 'B-VOLUME')]"
шампунь estel 250 мл,"[(0, 7, 'B-TYPE'), (8, 13, 'B-BRAND'), (14, 17, 'B-VOLUME'), (18, 20, 'I-VOLUME')]"
splat 100г,"[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME')]"
чай tess 100 г,"[(0, 3, 'B-TYPE'), (4, 8, 'B-BRAND'), (9, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME')]"
бумага veiro 4шт,"[(0, 6, 'B-TYPE'), (7, 12, 'B-BRAND'), (13, 16, 'B-VOLUME')]"
incanto 20 г гольфы,"[(0, 7, 'B-BRAND'), (8, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME'), (13, 19, 'B-TYPE')]"
3 ШТ,"[(0, 1, 'B-VOLUME'), (2, 4, 'I-VOLUME')]"
папка 24 л,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME')]"
краска 28мл,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
bio-oil 50МЛ гель,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 17, 'B-TYPE')]"
чистая линия 110г мороженое,"[(0, 6, 'B-BRAND'), (7, 12, 'I-BRAND'), (13, 17, 'B-VOLUME'), (18, 27, 'B-TYPE')]"
дачный хлеб 320 г,"[(0, 6, 'B-BRAND'), (7, 11, 'B-TYPE'), (12, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
"глубокский мкк 8,6% молоко 300г","[(0, 10, 'B-BRAND'), (11, 14, 'I-BRAND'), (15, 19, 'B-PERCENT'), (20, 26, 'B-TYPE'), (27, 31, 'B-VOLUME')]"
"38, шт","[(0, 3, 'B-VOLUME'), (4, 6, 'I-VOLUME')]"
масло 10мл банные штучки,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 17, 'B-BRAND'), (18, 24, 'I-BRAND')]"
удобрение 25г агрикола,"[(0, 9, 'B-TYPE'), (10, 13, 'B-VOLUME'), (14, 22, 'B-BRAND')]"
pussy-cat 4.5л наполнитель,"[(0, 9, 'B-BRAND'), (10, 14, 'B-VOLUME'), (15, 26, 'B-TYPE')]"
gamma набор 100% 3 шт,"[(0, 5, 'B-BRAND'), (6, 11, 'B-TYPE'), (12, 16, 'B-PERCENT'), (17, 18, 'B-VOLUME'), (19, 21, 'I-VOLUME')]"
7days круассаны 65Г,"[(0, 5, 'B-BRAND'), (6, 15, 'B-TYPE'), (16, 19, 'B-VOLUME')]"
сок агуша 200 МЛ,"[(0, 3, 'B-TYPE'), (4, 9, 'B-BRAND'), (10, 13, 'B-VOLUME'), (14, 16, 'I-VOLUME')]"
фрутоняня батончик 25 г,"[(0, 9, 'B-BRAND'), (10, 18, 'B-TYPE'), (19, 21, 'B-VOLUME'), (22, 23, 'I-VOLUME')]"
alpen gold шоколад 95г,"[(0, 5, 'B-BRAND'), (6, 10, 'I-BRAND'), (11, 18, 'B-TYPE'), (19, 22, 'B-VOLUME')]"
завтрак nestle 300г,"[(0, 7, 'B-TYPE'), (8, 14, 'B-BRAND'), (15, 19, 'B-VOLUME')]"
"сады придонья 0,125 л сок","[(0, 4, 'B-BRAND'), (5, 13, 'I-BRAND'), (14, 19, 'B-VOLUME'), (20, 21, 'I-VOLUME'), (22, 25, 'B-TYPE')]"
шоколад ritter sport 100г,"[(0, 7, 'B-TYPE'), (8, 14, 'B-BRAND'), (15, 20, 'I-BRAND'), (21, 25, 'B-VOLUME')]"
"эмаль лакра 0,9 кг","[(0, 5, 'B-TYPE'), (6, 11, 'B-BRAND'), (12, 15, 'B-VOLUME'), (16, 18, 'I-VOLUME')]"
"вода святой источник 0,33Л","[(0, 4, 'B-TYPE'), (5, 11, 'B-BRAND'), (12, 20, 'I-BRAND'), (21, 26, 'B-VOLUME')]"
oral-b щетка 2 л,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 14, 'B-VOLUME'), (15, 16, 'I-VOLUME')]"
"домик в деревне 2,5% молоко 0,95 л","[(0, 5, 'B-BRAND'), (6, 7, 'I-BRAND'), (8, 15, 'I-BRAND'), (16, 20, 'B-PERCENT'), (21, 27, 'B-TYPE'), (28, 32, 'B-VOLUME'), (33, 34, 'I-VOLUME')]"
пломбир юбилейное 70г,"[(0, 7, 'B-TYPE'), (8, 17, 'B-BRAND'), (18, 21, 'B-VOLUME')]"
леккер 5 мл карандаш,"[(0, 6, 'B-BRAND'), (7, 8, 'B-VOLUME'), (9, 11, 'I-VOLUME'), (12, 20, 'B-TYPE')]"
коровка из кореновки 100г,"[(0, 7, 'B-BRAND'), (8, 10, 'I-BRAND'), (11, 20, 'I-BRAND'), (21, 25, 'B-VOLUME')]"
1 л,"[(0, 1, 'B-VOLUME'), (2, 3, 'I-VOLUME')]"
ahmad tea чай 2г,"[(0, 5, 'B-BRAND'), (6, 9, 'I-BRAND'), (10, 13, 'B-TYPE'), (14, 16, 'B-VOLUME')]"
halls конфеты 12.5г,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 19, 'B-VOLUME')]"
крендельки krutzel 250г,"[(0, 10, 'B-TYPE'), (11, 18, 'B-BRAND'), (19, 23, 'B-VOLUME')]"
14 г свеча,"[(0, 2, 'B-VOLUME'), (3, 4, 'I-VOLUME'), (5, 10, 'B-TYPE')]"
село зеленое варенец 4% 200г,"[(0, 4, 'B-BRAND'), (5, 12, 'I-BRAND'), (13, 20, 'B-TYPE'), (21, 23, 'B-PERCENT'), (24, 28, 'B-VOLUME')]"
"коровка из кореновки 2,5% 900мл молоко","[(0, 7, 'B-BRAND'), (8, 10, 'I-BRAND'), (11, 20, 'I-BRAND'), (21, 25, 'B-PERCENT'), (26, 31, 'B-VOLUME'), (32, 38, 'B-TYPE')]"
практика бита 50шт,"[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
63ШТ салфетки,"[(0, 4, 'B-VOLUME'), (5, 13, 'B-TYPE')]"
10 шт,"[(0, 2, 'B-VOLUME'), (3, 5, 'I-VOLUME')]"
шоколад alpen gold 90г,"[(0, 7, 'B-TYPE'), (8, 13, 'B-BRAND'), (14, 18, 'I-BRAND'), (19, 22, 'B-VOLUME')]"
кетчуп кубаночка 310г,"[(0, 6, 'B-TYPE'), (7, 16, 'B-BRAND'), (17, 21, 'B-VOLUME')]"
желе 50г айдиго,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 15, 'B-BRAND')]"
филе 60 г,"[(0, 4, 'B-TYPE'), (5, 7, 'B-VOLUME'), (8, 9, 'I-VOLUME')]"
"напиток 1,5л исток","[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 18, 'B-BRAND')]"
lay's 150г чипсы,"[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME'), (11, 16, 'B-TYPE')]"
wkret-met 3шт крюк,"[(0, 9, 'B-BRAND'), (10, 13, 'B-VOLUME'), (14, 18, 'B-TYPE')]"
вихрь 70л насос,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 15, 'B-TYPE')]"
окрошка 0.528 кг,"[(0, 7, 'B-TYPE'), (8, 13, 'B-VOLUME'), (14, 16, 'I-VOLUME')]"
био-комплекс экстракт 250мл,"[(0, 12, 'B-BRAND'), (13, 21, 'B-TYPE'), (22, 27, 'B-VOLUME')]"
завтраки 30 г здоровей,"[(0, 8, 'B-TYPE'), (9, 11, 'B-VOLUME'), (12, 13, 'I-VOLUME'), (14, 22, 'B-BRAND')]"
алтай старовер 1 л масло,"[(0, 5, 'B-BRAND'), (6, 14, 'I-BRAND'), (15, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME'), (19, 24, 'B-TYPE')]"
националь 80г стружка,"[(0, 9, 'B-BRAND'), (10, 13, 'B-VOLUME'), (14, 21, 'B-TYPE')]"
bite хлебцы 150г,"[(0, 4, 'B-BRAND'), (5, 11, 'B-TYPE'), (12, 16, 'B-VOLUME')]"
