query,markup
"молоко valio 2,5 % 1л","[(0, 6, 'B-TYPE'), (7, 12, 'B-BRAND'), (13, 16, 'B-PERCENT'), (17, 18, 'I-PERCENT'), (19, 21, 'B-VOLUME')]"
кисть 1шт,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
брелок 167 Г,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME')]"
балтийский берег икра 200г,"[(0, 10, 'B-BRAND'), (11, 16, 'I-BRAND'), (17, 21, 'B-TYPE'), (22, 26, 'B-VOLUME')]"
duru мыло 150 г,"[(0, 4, 'B-BRAND'), (5, 9, 'B-TYPE'), (10, 13, 'B-VOLUME'), (14, 15, 'I-VOLUME')]"
"семена 0,3 Г","[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME')]"
"пиво 0,5л schneider weisse","[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 19, 'B-BRAND'), (20, 26, 'I-BRAND')]"
"гринфилд чай 1,5г","[(0, 8, 'B-BRAND'), (9, 12, 'B-TYPE'), (13, 17, 'B-VOLUME')]"
almette 150г,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME')]"
tammy tanuka sigil inspired тени 1 мл,"[(0, 5, 'B-BRAND'), (6, 12, 'I-BRAND'), (13, 18, 'I-BRAND'), (19, 27, 'I-BRAND'), (28, 32, 'B-TYPE'), (33, 34, 'B-VOLUME'), (35, 37, 'I-VOLUME')]"
абрикос 1кг,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
плюш салфетки 100шт,"[(0, 4, 'B-BRAND'), (5, 13, 'B-TYPE'), (14, 19, 'B-VOLUME')]"
семечки 350Г мастер жарки,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 19, 'B-BRAND'), (20, 25, 'I-BRAND')]"
от деда мороза 70г,"[(0, 2, 'B-BRAND'), (3, 7, 'I-BRAND'), (8, 14, 'I-BRAND'), (15, 18, 'B-VOLUME')]"
лапша кэмми 300г,"[(0, 5, 'B-TYPE'), (6, 11, 'B-BRAND'), (12, 16, 'B-VOLUME')]"
капли 20% 10мл,"[(0, 5, 'B-TYPE'), (6, 9, 'B-PERCENT'), (10, 14, 'B-VOLUME')]"
капли 20 % 10мл,"[(0, 5, 'B-TYPE'), (6, 8, 'B-PERCENT'), (9, 10, 'I-PERCENT'), (11, 15, 'B-VOLUME')]"
простыня 200 л,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME')]"
чай гринфилд 1.5г,"[(0, 3, 'B-TYPE'), (4, 12, 'B-BRAND'), (13, 17, 'B-VOLUME')]"
арарат 6л 0%,"[(0, 6, 'B-BRAND'), (7, 9, 'B-VOLUME'), (10, 12, 'B-PERCENT')]"
арарат 6л 0 %,"[(0, 6, 'B-BRAND'), (7, 9, 'B-VOLUME'), (10, 11, 'B-PERCENT'), (12, 13, 'I-PERCENT')]"
вазелин 30г,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
колбаса сава 90г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-BRAND'), (13, 16, 'B-VOLUME')]"
garnier 110г,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME')]"
vileda губка 10ШТ,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 17, 'B-VOLUME')]"
кофейный напиток cofefardo 175мл,"[(0, 8, 'B-TYPE'), (9, 16, 'I-TYPE'), (17, 26, 'B-BRAND'), (27, 32, 'B-VOLUME')]"
мармелад 18 г канди клаб,"[(0, 8, 'B-TYPE'), (9, 11, 'B-VOLUME'), (12, 13, 'I-VOLUME'), (14, 19, 'B-BRAND'), (20, 24, 'I-BRAND')]"
пломбир 70Г свитлогорье,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 23, 'B-BRAND')]"
tchibo кофе 95г,"[(0, 6, 'B-BRAND'), (7, 11, 'B-TYPE'), (12, 15, 'B-VOLUME')]"
средство чистящее 500мл domestos,"[(0, 8, 'B-TYPE'), (9, 17, 'I-TYPE'), (18, 23, 'B-VOLUME'), (24, 32, 'B-BRAND')]"
сдобри майонез 233г,"[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
office clean мыло 500мл,"[(0, 6, 'B-BRAND'), (7, 12, 'I-BRAND'), (13, 17, 'B-TYPE'), (18, 23, 'B-VOLUME')]"
"kudo 0,52л эмаль","[(0, 4, 'B-BRAND'), (5, 10, 'B-VOLUME'), (11, 16, 'B-TYPE')]"
шампунь 25% john frieda,"[(0, 7, 'B-TYPE'), (8, 11, 'B-PERCENT'), (12, 16, 'B-BRAND'), (17, 23, 'I-BRAND')]"
шампунь 25 % john frieda,"[(0, 7, 'B-TYPE'), (8, 10, 'B-PERCENT'), (11, 12, 'I-PERCENT'), (13, 17, 'B-BRAND'), (18, 24, 'I-BRAND')]"
"мороша 0,1 л водка 40%","[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME'), (13, 18, 'B-TYPE'), (19, 22, 'B-PERCENT')]"
"мороша 0,1 л водка 40 %","[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME'), (13, 18, 'B-TYPE'), (19, 21, 'B-PERCENT'), (22, 23, 'I-PERCENT')]"
контакт клей 3г,"[(0, 7, 'B-BRAND'), (8, 12, 'B-TYPE'), (13, 15, 'B-VOLUME')]"
виноград 1кг,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME')]"
старый кенигсберг 5 л 40% коньяк,"[(0, 6, 'B-BRAND'), (7, 17, 'I-BRAND'), (18, 19, 'B-VOLUME'), (20, 21, 'I-VOLUME'), (22, 25, 'B-PERCENT'), (26, 32, 'B-TYPE')]"
старый кенигсберг 5 л 40 % коньяк,"[(0, 6, 'B-BRAND'), (7, 17, 'I-BRAND'), (18, 19, 'B-VOLUME'), (20, 21, 'I-VOLUME'), (22, 24, 'B-PERCENT'), (25, 26, 'I-PERCENT'), (27, 33, 'B-TYPE')]"
эскимо 65г,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME')]"
вода 50 мл lekstore,"[(0, 4, 'B-TYPE'), (5, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME'), (11, 19, 'B-BRAND')]"
глубинка сметана 20%,"[(0, 8, 'B-BRAND'), (9, 16, 'B-TYPE'), (17, 20, 'B-PERCENT')]"
глубинка сметана 20 %,"[(0, 8, 'B-BRAND'), (9, 16, 'B-TYPE'), (17, 19, 'B-PERCENT'), (20, 21, 'I-PERCENT')]"
camel 1шт сигареты,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 18, 'B-TYPE')]"
бальзам dove 200 мл,"[(0, 7, 'B-TYPE'), (8, 12, 'B-BRAND'), (13, 16, 'B-VOLUME'), (17, 19, 'I-VOLUME')]"
президент 40% сыр 150 г,"[(0, 9, 'B-BRAND'), (10, 13, 'B-PERCENT'), (14, 17, 'B-TYPE'), (18, 21, 'B-VOLUME'), (22, 23, 'I-VOLUME')]"
президент 40 % сыр 150 г,"[(0, 9, 'B-BRAND'), (10, 12, 'B-PERCENT'), (13, 14, 'I-PERCENT'), (15, 18, 'B-TYPE'), (19, 22, 'B-VOLUME'), (23, 24, 'I-VOLUME')]"
майка 100%,"[(0, 5, 'B-TYPE'), (6, 10, 'B-PERCENT')]"
майка 100 %,"[(0, 5, 'B-TYPE'), (6, 9, 'B-PERCENT'), (10, 11, 'I-PERCENT')]"
dove 50 мл дезодорант,"[(0, 4, 'B-BRAND'), (5, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME'), (11, 21, 'B-TYPE')]"
кофе жокей 12г,"[(0, 4, 'B-TYPE'), (5, 10, 'B-BRAND'), (11, 14, 'B-VOLUME')]"
мотор пиво 8%,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 13, 'B-PERCENT')]"
мотор пиво 8 %,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 12, 'B-PERCENT'), (13, 14, 'I-PERCENT')]"
jet s батончик 42г,"[(0, 3, 'B-BRAND'), (4, 5, 'I-BRAND'), (6, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
гель 200мл чистая линия,"[(0, 4, 'B-TYPE'), (5, 10, 'B-VOLUME'), (11, 17, 'B-BRAND'), (18, 23, 'I-BRAND')]"
грунт 50л фаско,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 15, 'B-BRAND')]"
"напиток amstel 0% 0,43л","[(0, 7, 'B-TYPE'), (8, 14, 'B-BRAND'), (15, 17, 'B-PERCENT'), (18, 23, 'B-VOLUME')]"
"напиток amstel 0 % 0,43л","[(0, 7, 'B-TYPE'), (8, 14, 'B-BRAND'), (15, 16, 'B-PERCENT'), (17, 18, 'I-PERCENT'), (19, 24, 'B-VOLUME')]"
ведро 10л,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
"печенье 1,2кг кико","[(0, 7, 'B-TYPE'), (8, 13, 'B-VOLUME'), (14, 18, 'B-BRAND')]"
фасоль 530г пиканта,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 19, 'B-BRAND')]"
"jacobs 12,6 г кофе","[(0, 6, 'B-BRAND'), (7, 11, 'B-VOLUME'), (12, 13, 'I-VOLUME'), (14, 18, 'B-TYPE')]"
приправа мастер дак 15г,"[(0, 8, 'B-TYPE'), (9, 15, 'B-BRAND'), (16, 19, 'I-BRAND'), (20, 23, 'B-VOLUME')]"
сигариллы corsar 20 шт,"[(0, 9, 'B-TYPE'), (10, 16, 'B-BRAND'), (17, 19, 'B-VOLUME'), (20, 22, 'I-VOLUME')]"
роллтон вермишель 60Г,"[(0, 7, 'B-BRAND'), (8, 17, 'B-TYPE'), (18, 21, 'B-VOLUME')]"
санта бремор 150г салат,"[(0, 5, 'B-BRAND'), (6, 12, 'I-BRAND'), (13, 17, 'B-VOLUME'), (18, 23, 'B-TYPE')]"
сметана 330г 15%,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 16, 'B-PERCENT')]"
сметана 330г 15 %,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 15, 'B-PERCENT'), (16, 17, 'I-PERCENT')]"
zlatka бисер 10 г,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
aeronautica militare 2 шт трусы,"[(0, 11, 'B-BRAND'), (12, 20, 'I-BRAND'), (21, 22, 'B-VOLUME'), (23, 25, 'I-VOLUME'), (26, 31, 'B-TYPE')]"
"талисман рыбака сторожок 1,4 г","[(0, 8, 'B-BRAND'), (9, 15, 'I-BRAND'), (16, 24, 'B-TYPE'), (25, 28, 'B-VOLUME'), (29, 30, 'I-VOLUME')]"
напиток 0.75л,"[(0, 7, 'B-TYPE'), (8, 13, 'B-VOLUME')]"
йогурт 140г valio,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 17, 'B-BRAND')]"
президент паста 6 л,"[(0, 9, 'B-BRAND'), (10, 15, 'B-TYPE'), (16, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME')]"
lacalut паста зубная 75мл,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 20, 'I-TYPE'), (21, 25, 'B-VOLUME')]"
печенье 1кг,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
skittles 100 г,"[(0, 8, 'B-BRAND'), (9, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME')]"
"burn напиток 0,449л","[(0, 4, 'B-BRAND'), (5, 12, 'B-TYPE'), (13, 19, 'B-VOLUME')]"
сельдь 500Г,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
гуашь гамма 40мл,"[(0, 5, 'B-TYPE'), (6, 11, 'B-BRAND'), (12, 16, 'B-VOLUME')]"
oreo 228г печенье,"[(0, 4, 'B-BRAND'), (5, 9, 'B-VOLUME'), (10, 17, 'B-TYPE')]"
"махеевъ 380 мл 50,5% майонез","[(0, 7, 'B-BRAND'), (8, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME'), (15, 20, 'B-PERCENT'), (21, 28, 'B-TYPE')]"
"махеевъ 380 мл 50,5 % майонез","[(0, 7, 'B-BRAND'), (8, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME'), (15, 19, 'B-PERCENT'), (20, 21, 'I-PERCENT'), (22, 29, 'B-TYPE')]"
ritter sport 100Г шоколад,"[(0, 6, 'B-BRAND'), (7, 12, 'I-BRAND'), (13, 17, 'B-VOLUME'), (18, 25, 'B-TYPE')]"
насадка умничка 300г,"[(0, 7, 'B-TYPE'), (8, 15, 'B-BRAND'), (16, 20, 'B-VOLUME')]"
хлопья 250г любятово,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 20, 'B-BRAND')]"
шампунь 400мл clear,"[(0, 7, 'B-TYPE'), (8, 13, 'B-VOLUME'), (14, 19, 'B-BRAND')]"
вода 1л шишкин лес,"[(0, 4, 'B-TYPE'), (5, 7, 'B-VOLUME'), (8, 14, 'B-BRAND'), (15, 18, 'I-BRAND')]"
пломбир коровка из кореновки 70г,"[(0, 7, 'B-TYPE'), (8, 15, 'B-BRAND'), (16, 18, 'I-BRAND'), (19, 28, 'I-BRAND'), (29, 32, 'B-VOLUME')]"
националь 900г рис,"[(0, 9, 'B-BRAND'), (10, 14, 'B-VOLUME'), (15, 18, 'B-TYPE')]"
glamour 10%,"[(0, 7, 'B-BRAND'), (8, 11, 'B-PERCENT')]"
glamour 10 %,"[(0, 7, 'B-BRAND'), (8, 10, 'B-PERCENT'), (11, 12, 'I-PERCENT')]"
атяшево 250г колбаса,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 20, 'B-TYPE')]"
светильник 480 Л,"[(0, 10, 'B-TYPE'), (11, 14, 'B-VOLUME'), (15, 16, 'I-VOLUME')]"
yarn art 100% 50г пряжа,"[(0, 4, 'B-BRAND'), (5, 8, 'I-BRAND'), (9, 13, 'B-PERCENT'), (14, 17, 'B-VOLUME'), (18, 23, 'B-TYPE')]"
yarn art 100 % 50г пряжа,"[(0, 4, 'B-BRAND'), (5, 8, 'I-BRAND'), (9, 12, 'B-PERCENT'), (13, 14, 'I-PERCENT'), (15, 18, 'B-VOLUME'), (19, 24, 'B-TYPE')]"
chianti 750мл,"[(0, 7, 'B-BRAND'), (8, 13, 'B-VOLUME')]"
oregon 1.0л масло,"[(0, 6, 'B-BRAND'), (7, 11, 'B-VOLUME'), (12, 17, 'B-TYPE')]"
шприц 3мл pakro,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 15, 'B-BRAND')]"
пакет 1 шт,"[(0, 5, 'B-TYPE'), (6, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME')]"
набор 380МЛ,"[(0, 5, 'B-TYPE'), (6, 11, 'B-VOLUME')]"
айран томское молоко 900мл 1%,"[(0, 5, 'B-TYPE'), (6, 13, 'B-BRAND'), (14, 20, 'I-BRAND'), (21, 26, 'B-VOLUME'), (27, 29, 'B-PERCENT')]"
айран томское молоко 900мл 1 %,"[(0, 5, 'B-TYPE'), (6, 13, 'B-BRAND'), (14, 20, 'I-BRAND'), (21, 26, 'B-VOLUME'), (27, 28, 'B-PERCENT'), (29, 30, 'I-PERCENT')]"
"эмаль elcon 0,4 кг","[(0, 5, 'B-TYPE'), (6, 11, 'B-BRAND'), (12, 15, 'B-VOLUME'), (16, 18, 'I-VOLUME')]"
томаты mutti 400 г,"[(0, 6, 'B-TYPE'), (7, 12, 'B-BRAND'), (13, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME')]"
степлер 20 л devente,"[(0, 7, 'B-TYPE'), (8, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME'), (13, 20, 'B-BRAND')]"
вода 5л фрутоняня,"[(0, 4, 'B-TYPE'), (5, 7, 'B-VOLUME'), (8, 17, 'B-BRAND')]"
шаурма 450 г,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME')]"
"тан 1,5% 1 л g-balance","[(0, 3, 'B-TYPE'), (4, 8, 'B-PERCENT'), (9, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME'), (13, 22, 'B-BRAND')]"
"тан 1,5 % 1 л g-balance","[(0, 3, 'B-TYPE'), (4, 7, 'B-PERCENT'), (8, 9, 'I-PERCENT'), (10, 11, 'B-VOLUME'), (12, 13, 'I-VOLUME'), (14, 23, 'B-BRAND')]"
"funny ezhik 0,5 л морс","[(0, 5, 'B-BRAND'), (6, 11, 'I-BRAND'), (12, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME'), (18, 22, 'B-TYPE')]"
герметик profil 270 мл,"[(0, 8, 'B-TYPE'), (9, 15, 'B-BRAND'), (16, 19, 'B-VOLUME'), (20, 22, 'I-VOLUME')]"
ударница 250г мармелад,"[(0, 8, 'B-BRAND'), (9, 13, 'B-VOLUME'), (14, 22, 'B-TYPE')]"
икра балтийский берег 130г,"[(0, 4, 'B-TYPE'), (5, 15, 'B-BRAND'), (16, 21, 'I-BRAND'), (22, 26, 'B-VOLUME')]"
ранчо мяссури оленина 40г,"[(0, 5, 'B-BRAND'), (6, 13, 'I-BRAND'), (14, 21, 'B-TYPE'), (22, 25, 'B-VOLUME')]"
паста зубная 100 мл splat,"[(0, 5, 'B-TYPE'), (6, 12, 'I-TYPE'), (13, 16, 'B-VOLUME'), (17, 19, 'I-VOLUME'), (20, 25, 'B-BRAND')]"
coca cola напиток 0.5 л,"[(0, 4, 'B-BRAND'), (5, 9, 'I-BRAND'), (10, 17, 'B-TYPE'), (18, 21, 'B-VOLUME'), (22, 23, 'I-VOLUME')]"
блесна 12 г,"[(0, 6, 'B-TYPE'), (7, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME')]"
сельдь главрыба 1кг,"[(0, 6, 'B-TYPE'), (7, 15, 'B-BRAND'), (16, 19, 'B-VOLUME')]"
шторы 2шт,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
кубаночка 400г фасоль,"[(0, 9, 'B-BRAND'), (10, 14, 'B-VOLUME'), (15, 21, 'B-TYPE')]"
мармелад 390 г,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME')]"
гранулы 2г монурал,"[(0, 7, 'B-TYPE'), (8, 10, 'B-VOLUME'), (11, 18, 'B-BRAND')]"
heinz кетчуп 1000 г,"[(0, 5, 'B-BRAND'), (6, 12, 'B-TYPE'), (13, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME')]"
filtron фильтр 2шт,"[(0, 7, 'B-BRAND'), (8, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
esquero 20 шт соединитель,"[(0, 7, 'B-BRAND'), (8, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME'), (14, 25, 'B-TYPE')]"
котлета 1000 г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME')]"
corsar 2ШТ сигариллы,"[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME'), (11, 20, 'B-TYPE')]"
ясно солнышко крупа 350г,"[(0, 4, 'B-BRAND'), (5, 13, 'I-BRAND'), (14, 19, 'B-TYPE'), (20, 24, 'B-VOLUME')]"
пена 1000мл kudo,"[(0, 4, 'B-TYPE'), (5, 11, 'B-VOLUME'), (12, 16, 'B-BRAND')]"
макарий квас 2 л,"[(0, 7, 'B-BRAND'), (8, 12, 'B-TYPE'), (13, 14, 'B-VOLUME'), (15, 16, 'I-VOLUME')]"
"пиво жигули 0,45л","[(0, 4, 'B-TYPE'), (5, 11, 'B-BRAND'), (12, 17, 'B-VOLUME')]"
элемент 90 г,"[(0, 7, 'B-TYPE'), (8, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME')]"
кетчуп кухмастер 350г,"[(0, 6, 'B-TYPE'), (7, 16, 'B-BRAND'), (17, 21, 'B-VOLUME')]"
золотая ириска сырок 50 г 23%,"[(0, 7, 'B-BRAND'), (8, 14, 'I-BRAND'), (15, 20, 'B-TYPE'), (21, 23, 'B-VOLUME'), (24, 25, 'I-VOLUME'), (26, 29, 'B-PERCENT')]"
золотая ириска сырок 50 г 23 %,"[(0, 7, 'B-BRAND'), (8, 14, 'I-BRAND'), (15, 20, 'B-TYPE'), (21, 23, 'B-VOLUME'), (24, 25, 'I-VOLUME'), (26, 28, 'B-PERCENT'), (29, 30, 'I-PERCENT')]"
пакеты чистюля 35л,"[(0, 6, 'B-TYPE'), (7, 14, 'B-BRAND'), (15, 18, 'B-VOLUME')]"
карамель 1г,"[(0, 8, 'B-TYPE'), (9, 11, 'B-VOLUME')]"
пеко батон 400 г,"[(0, 4, 'B-BRAND'), (5, 10, 'B-TYPE'), (11, 14, 'B-VOLUME'), (15, 16, 'I-VOLUME')]"
морская капуста roasted 4г,"[(0, 7, 'B-TYPE'), (8, 15, 'I-TYPE'), (16, 23, 'B-BRAND'), (24, 26, 'B-VOLUME')]"
bene 3шт носки,"[(0, 4, 'B-BRAND'), (5, 8, 'B-VOLUME'), (9, 14, 'B-TYPE')]"
toho 5 г,"[(0, 4, 'B-BRAND'), (5, 6, 'B-VOLUME'), (7, 8, 'I-VOLUME')]"
сельдь 180г балтийский берег,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 22, 'B-BRAND'), (23, 28, 'I-BRAND')]"
julius meinl 1 КГ кофе,"[(0, 6, 'B-BRAND'), (7, 12, 'I-BRAND'), (13, 14, 'B-VOLUME'), (15, 17, 'I-VOLUME'), (18, 22, 'B-TYPE')]"
освежитель 300 мл glade,"[(0, 10, 'B-TYPE'), (11, 14, 'B-VOLUME'), (15, 17, 'I-VOLUME'), (18, 23, 'B-BRAND')]"
кефир 930 МЛ простоквашино 1%,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME'), (13, 26, 'B-BRAND'), (27, 29, 'B-PERCENT')]"
кефир 930 МЛ простоквашино 1 %,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME'), (13, 26, 'B-BRAND'), (27, 28, 'B-PERCENT'), (29, 30, 'I-PERCENT')]"
кофейный напиток jacobs 12г,"[(0, 8, 'B-TYPE'), (9, 16, 'I-TYPE'), (17, 23, 'B-BRAND'), (24, 27, 'B-VOLUME')]"
суп 450г,"[(0, 3, 'B-TYPE'), (4, 8, 'B-VOLUME')]"
"щербет 2,5кг","[(0, 6, 'B-TYPE'), (7, 12, 'B-VOLUME')]"
останкино 400г колбаса,"[(0, 9, 'B-BRAND'), (10, 14, 'B-VOLUME'), (15, 22, 'B-TYPE')]"
бисер 10 г zlatka,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME'), (11, 17, 'B-BRAND')]"
шина 10 г,"[(0, 4, 'B-TYPE'), (5, 7, 'B-VOLUME'), (8, 9, 'I-VOLUME')]"
огурцы 20% 720мл green king,"[(0, 6, 'B-TYPE'), (7, 10, 'B-PERCENT'), (11, 16, 'B-VOLUME'), (17, 22, 'B-BRAND'), (23, 27, 'I-BRAND')]"
огурцы 20 % 720мл green king,"[(0, 6, 'B-TYPE'), (7, 9, 'B-PERCENT'), (10, 11, 'I-PERCENT'), (12, 17, 'B-VOLUME'), (18, 23, 'B-BRAND'), (24, 28, 'I-BRAND')]"
мыло бархат 1л 72%,"[(0, 4, 'B-TYPE'), (5, 11, 'B-BRAND'), (12, 14, 'B-VOLUME'), (15, 18, 'B-PERCENT')]"
мыло бархат 1л 72 %,"[(0, 4, 'B-TYPE'), (5, 11, 'B-BRAND'), (12, 14, 'B-VOLUME'), (15, 17, 'B-PERCENT'), (18, 19, 'I-PERCENT')]"
корм четвероногий гурман 100г,"[(0, 4, 'B-TYPE'), (5, 17, 'B-BRAND'), (18, 24, 'I-BRAND'), (25, 29, 'B-VOLUME')]"
уксус 9% румянка 500мл,"[(0, 5, 'B-TYPE'), (6, 8, 'B-PERCENT'), (9, 16, 'B-BRAND'), (17, 22, 'B-VOLUME')]"
уксус 9 % румянка 500мл,"[(0, 5, 'B-TYPE'), (6, 7, 'B-PERCENT'), (8, 9, 'I-PERCENT'), (10, 17, 'B-BRAND'), (18, 23, 'B-VOLUME')]"
милка шоколад 90г,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
ld сигареты 20%,"[(0, 2, 'B-BRAND'), (3, 11, 'B-TYPE'), (12, 15, 'B-PERCENT')]"
ld сигареты 20 %,"[(0, 2, 'B-BRAND'), (3, 11, 'B-TYPE'), (12, 14, 'B-PERCENT'), (15, 16, 'I-PERCENT')]"
сушки 300г невская сушка,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 18, 'B-BRAND'), (19, 24, 'I-BRAND')]"
прокладки naturella 7шт,"[(0, 9, 'B-TYPE'), (10, 19, 'B-BRAND'), (20, 23, 'B-VOLUME')]"
тетрадь alpaca story 48л,"[(0, 7, 'B-TYPE'), (8, 14, 'B-BRAND'), (15, 20, 'I-BRAND'), (21, 24, 'B-VOLUME')]"
"напиток аскания 0,5л","[(0, 7, 'B-TYPE'), (8, 15, 'B-BRAND'), (16, 20, 'B-VOLUME')]"
порошок 5г анвимакс,"[(0, 7, 'B-TYPE'), (8, 10, 'B-VOLUME'), (11, 19, 'B-BRAND')]"
средство универсальное для полов 1000 г чистин,"[(0, 8, 'B-TYPE'), (9, 22, 'I-TYPE'), (23, 26, 'I-TYPE'), (27, 32, 'I-TYPE'), (33, 37, 'B-VOLUME'), (38, 39, 'I-VOLUME'), (40, 46, 'B-BRAND')]"
масло borges 0.5Л,"[(0, 5, 'B-TYPE'), (6, 12, 'B-BRAND'), (13, 17, 'B-VOLUME')]"
соус махеевъ 200г,"[(0, 4, 'B-TYPE'), (5, 12, 'B-BRAND'), (13, 17, 'B-VOLUME')]"
"капли 0,005% 2,5мл пролатан","[(0, 5, 'B-TYPE'), (6, 12, 'B-PERCENT'), (13, 18, 'B-VOLUME'), (19, 27, 'B-BRAND')]"
"капли 0,005 % 2,5мл пролатан","[(0, 5, 'B-TYPE'), (6, 11, 'B-PERCENT'), (12, 13, 'I-PERCENT'), (14, 19, 'B-VOLUME'), (20, 28, 'B-BRAND')]"
фитинг 8 шт,"[(0, 6, 'B-TYPE'), (7, 8, 'B-VOLUME'), (9, 11, 'I-VOLUME')]"
акульчев вафли 100г,"[(0, 8, 'B-BRAND'), (9, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
мыло dove 135г,"[(0, 4, 'B-TYPE'), (5, 9, 'B-BRAND'), (10, 14, 'B-VOLUME')]"
targ 10шт сетка,"[(0, 4, 'B-BRAND'), (5, 9, 'B-VOLUME'), (10, 15, 'B-TYPE')]"
агромастер крупа 400г,"[(0, 10, 'B-BRAND'), (11, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
савушкин 2% йогурт 120г,"[(0, 8, 'B-BRAND'), (9, 11, 'B-PERCENT'), (12, 18, 'B-TYPE'), (19, 23, 'B-VOLUME')]"
савушкин 2 % йогурт 120г,"[(0, 8, 'B-BRAND'), (9, 10, 'B-PERCENT'), (11, 12, 'I-PERCENT'), (13, 19, 'B-TYPE'), (20, 24, 'B-VOLUME')]"
