query,markup
pringles чипсы 70 Г,"[(0, 8, 'B-BRAND'), (9, 14, 'B-TYPE'), (15, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME')]"
чипсы pringles 40г,"[(0, 5, 'B-TYPE'), (6, 14, 'B-BRAND'), (15, 18, 'B-VOLUME')]"
активиа 2% 260г,"[(0, 7, 'B-BRAND'), (8, 10, 'B-PERCENT'), (11, 15, 'B-VOLUME')]"
колбаса 400г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
нектар 1л santal,"[(0, 6, 'B-TYPE'), (7, 9, 'B-VOLUME'), (10, 16, 'B-BRAND')]"
масло 200г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
кубань продукт паста 500г,"[(0, 6, 'B-BRAND'), (7, 14, 'I-BRAND'), (15, 20, 'B-TYPE'), (21, 25, 'B-VOLUME')]"
леггинсы 0620208 Л,"[(0, 8, 'B-TYPE'), (9, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME')]"
плюшка 110г,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
мираторг пельмени 800г,"[(0, 8, 'B-BRAND'), (9, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
манты 4 шт,"[(0, 5, 'B-TYPE'), (6, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME')]"
vitateka 3мл,"[(0, 8, 'B-BRAND'), (9, 12, 'B-VOLUME')]"
"коровка из кореновки 900 мл молоко 2,5%","[(0, 7, 'B-BRAND'), (8, 10, 'I-BRAND'), (11, 20, 'I-BRAND'), (21, 24, 'B-VOLUME'), (25, 27, 'I-VOLUME'), (28, 34, 'B-TYPE'), (35, 39, 'B-PERCENT')]"
калинка грудинка 1кг,"[(0, 7, 'B-BRAND'), (8, 16, 'B-TYPE'), (17, 20, 'B-VOLUME')]"
тосол аляска 40 г,"[(0, 5, 'B-TYPE'), (6, 12, 'B-BRAND'), (13, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
тормозная жидкость rosdot 910г,"[(0, 9, 'B-TYPE'), (10, 18, 'I-TYPE'), (19, 25, 'B-BRAND'), (26, 30, 'B-VOLUME')]"
наушники 1 шт jabra,"[(0, 8, 'B-TYPE'), (9, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME'), (14, 19, 'B-BRAND')]"
"белый мишка 3,5кг конфеты","[(0, 5, 'B-BRAND'), (6, 11, 'I-BRAND'), (12, 17, 'B-VOLUME'), (18, 25, 'B-TYPE')]"
"главпродукт 82,5% 200г масло","[(0, 11, 'B-BRAND'), (12, 17, 'B-PERCENT'), (18, 22, 'B-VOLUME'), (23, 28, 'B-TYPE')]"
суфле 150г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
десятое королевство 4 шт доски,"[(0, 7, 'B-BRAND'), (8, 19, 'I-BRAND'), (20, 21, 'B-VOLUME'), (22, 24, 'I-VOLUME'), (25, 30, 'B-TYPE')]"
felix 300г,"[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME')]"
пряники 350г яшкино,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 19, 'B-BRAND')]"
горчица 140г кухмастер,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 22, 'B-BRAND')]"
краска текс 9 л,"[(0, 6, 'B-TYPE'), (7, 11, 'B-BRAND'), (12, 13, 'B-VOLUME'), (14, 15, 'I-VOLUME')]"
напиток burn 0.33л,"[(0, 7, 'B-TYPE'), (8, 12, 'B-BRAND'), (13, 18, 'B-VOLUME')]"
natura 45% сыр 150г,"[(0, 6, 'B-BRAND'), (7, 10, 'B-PERCENT'), (11, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
контейнер 100МЛ,"[(0, 9, 'B-TYPE'), (10, 15, 'B-VOLUME')]"
тормозная жидкость 455 г sintec,"[(0, 9, 'B-TYPE'), (10, 18, 'I-TYPE'), (19, 22, 'B-VOLUME'), (23, 24, 'I-VOLUME'), (25, 31, 'B-BRAND')]"
соль mareman 1 кг,"[(0, 4, 'B-TYPE'), (5, 12, 'B-BRAND'), (13, 14, 'B-VOLUME'), (15, 17, 'I-VOLUME')]"
"сок 1,5 л любимый","[(0, 3, 'B-TYPE'), (4, 7, 'B-VOLUME'), (8, 9, 'I-VOLUME'), (10, 17, 'B-BRAND')]"
180 г,"[(0, 3, 'B-VOLUME'), (4, 5, 'I-VOLUME')]"
move полотенце 100% 490 г,"[(0, 4, 'B-BRAND'), (5, 14, 'B-TYPE'), (15, 19, 'B-PERCENT'), (20, 23, 'B-VOLUME'), (24, 25, 'I-VOLUME')]"
кофе 250 мл,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 11, 'I-VOLUME')]"
art bouquet 20л салфетки,"[(0, 3, 'B-BRAND'), (4, 11, 'I-BRAND'), (12, 15, 'B-VOLUME'), (16, 24, 'B-TYPE')]"
6ШТ,"[(0, 3, 'B-VOLUME')]"
"семена 0,5 г","[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME')]"
fubag 1шт переходник,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 20, 'B-TYPE')]"
пирожки 0.225КГ,"[(0, 7, 'B-TYPE'), (8, 15, 'B-VOLUME')]"
accu-chek ланцеты 2.Л,"[(0, 9, 'B-BRAND'), (10, 17, 'B-TYPE'), (18, 21, 'B-VOLUME')]"
"сок агуша 0,500мл","[(0, 3, 'B-TYPE'), (4, 9, 'B-BRAND'), (10, 17, 'B-VOLUME')]"
refectocil оксид 100 мл 3%,"[(0, 10, 'B-BRAND'), (11, 16, 'B-TYPE'), (17, 20, 'B-VOLUME'), (21, 23, 'I-VOLUME'), (24, 26, 'B-PERCENT')]"
mini calorie 250г отруби,"[(0, 4, 'B-BRAND'), (5, 12, 'I-BRAND'), (13, 17, 'B-VOLUME'), (18, 24, 'B-TYPE')]"
гренки фишка 80г,"[(0, 6, 'B-TYPE'), (7, 12, 'B-BRAND'), (13, 16, 'B-VOLUME')]"
ассорти 220г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
миска 400 мл керамикарт,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME'), (13, 23, 'B-BRAND')]"
deton 520 мл смывка,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME'), (13, 19, 'B-TYPE')]"
шоколад o'zera 42Г,"[(0, 7, 'B-TYPE'), (8, 14, 'B-BRAND'), (15, 18, 'B-VOLUME')]"
zandu 25мл бальзам,"[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME'), (11, 18, 'B-TYPE')]"
"горшок 2,5Л","[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
шприц 2мл,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
loreal блеск 5%,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 15, 'B-PERCENT')]"
кружка 300мл,"[(0, 6, 'B-TYPE'), (7, 12, 'B-VOLUME')]"
герметик gudfor 310мл,"[(0, 8, 'B-TYPE'), (9, 15, 'B-BRAND'), (16, 21, 'B-VOLUME')]"
соковарка 8л,"[(0, 9, 'B-TYPE'), (10, 12, 'B-VOLUME')]"
"fanta 0,33мл","[(0, 5, 'B-BRAND'), (6, 12, 'B-VOLUME')]"
печенье 1кг,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
масло 20 л subaru,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME'), (11, 17, 'B-BRAND')]"
от мартина 100г семечки,"[(0, 2, 'B-BRAND'), (3, 10, 'I-BRAND'), (11, 15, 'B-VOLUME'), (16, 23, 'B-TYPE')]"
деревенские лакомства консервы 80г,"[(0, 11, 'B-BRAND'), (12, 21, 'I-BRAND'), (22, 30, 'B-TYPE'), (31, 34, 'B-VOLUME')]"
0%,"[(0, 2, 'B-PERCENT')]"
гавриш 1г горчица,"[(0, 6, 'B-BRAND'), (7, 9, 'B-VOLUME'), (10, 17, 'B-TYPE')]"
сорочка 90%,"[(0, 7, 'B-TYPE'), (8, 11, 'B-PERCENT')]"
кубанский молочник 180г творог 5%,"[(0, 9, 'B-BRAND'), (10, 18, 'I-BRAND'), (19, 23, 'B-VOLUME'), (24, 30, 'B-TYPE'), (31, 33, 'B-PERCENT')]"
пицца цезарь 420 г,"[(0, 5, 'B-TYPE'), (6, 12, 'B-BRAND'), (13, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME')]"
ирис 140г,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME')]"
мульти-пульти альбом 48л,"[(0, 13, 'B-BRAND'), (14, 20, 'B-TYPE'), (21, 24, 'B-VOLUME')]"
rosewood жилет 30кг,"[(0, 8, 'B-BRAND'), (9, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
село зеленое 80г мороженое,"[(0, 4, 'B-BRAND'), (5, 12, 'I-BRAND'), (13, 16, 'B-VOLUME'), (17, 26, 'B-TYPE')]"
мелки 22 шт,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME'), (9, 11, 'I-VOLUME')]"
снеки mini free 45 г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-BRAND'), (11, 15, 'I-BRAND'), (16, 18, 'B-VOLUME'), (19, 20, 'I-VOLUME')]"
4living стакан 350МЛ,"[(0, 7, 'B-BRAND'), (8, 14, 'B-TYPE'), (15, 20, 'B-VOLUME')]"
сыр 200г 50%,"[(0, 3, 'B-TYPE'), (4, 8, 'B-VOLUME'), (9, 12, 'B-PERCENT')]"
спрей batiste 200мл,"[(0, 5, 'B-TYPE'), (6, 13, 'B-BRAND'), (14, 19, 'B-VOLUME')]"
pellesana масло 10мл,"[(0, 9, 'B-BRAND'), (10, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
луковые кольца mini free 45г,"[(0, 7, 'B-TYPE'), (8, 14, 'I-TYPE'), (15, 19, 'B-BRAND'), (20, 24, 'I-BRAND'), (25, 28, 'B-VOLUME')]"
"монарда 0,02г","[(0, 7, 'B-TYPE'), (8, 13, 'B-VOLUME')]"
полотенца 5шт карусель,"[(0, 9, 'B-TYPE'), (10, 13, 'B-VOLUME'), (14, 22, 'B-BRAND')]"
напиток hoop 2Л,"[(0, 7, 'B-TYPE'), (8, 12, 'B-BRAND'), (13, 15, 'B-VOLUME')]"
bona forte 285мл удобрение,"[(0, 4, 'B-BRAND'), (5, 10, 'I-BRAND'), (11, 16, 'B-VOLUME'), (17, 26, 'B-TYPE')]"
ратлин 30г german,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 17, 'B-BRAND')]"
merzuka полотенце 2шт,"[(0, 7, 'B-BRAND'), (8, 17, 'B-TYPE'), (18, 21, 'B-VOLUME')]"
himalaya 1шт леденцы,"[(0, 8, 'B-BRAND'), (9, 12, 'B-VOLUME'), (13, 20, 'B-TYPE')]"
"браслет 16,2г","[(0, 7, 'B-TYPE'), (8, 13, 'B-VOLUME')]"
lay's 50г чипсы,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 15, 'B-TYPE')]"
galbani сыр 125Г,"[(0, 7, 'B-BRAND'), (8, 11, 'B-TYPE'), (12, 16, 'B-VOLUME')]"
ясно солнышко каша 45г,"[(0, 4, 'B-BRAND'), (5, 13, 'I-BRAND'), (14, 18, 'B-TYPE'), (19, 22, 'B-VOLUME')]"
опоры 2шт,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
park 600г молоток,"[(0, 4, 'B-BRAND'), (5, 9, 'B-VOLUME'), (10, 17, 'B-TYPE')]"
вода aqua minerale 0.5 Л,"[(0, 4, 'B-TYPE'), (5, 9, 'B-BRAND'), (10, 18, 'I-BRAND'), (19, 22, 'B-VOLUME'), (23, 24, 'I-VOLUME')]"
астра крупа 800г,"[(0, 5, 'B-BRAND'), (6, 11, 'B-TYPE'), (12, 16, 'B-VOLUME')]"
пирожное 80 г,"[(0, 8, 'B-TYPE'), (9, 11, 'B-VOLUME'), (12, 13, 'I-VOLUME')]"
майонез 69% heinz,"[(0, 7, 'B-TYPE'), (8, 11, 'B-PERCENT'), (12, 17, 'B-BRAND')]"
горох 230г little one,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 17, 'B-BRAND'), (18, 21, 'I-BRAND')]"
"напиток 0,5л bonaqua","[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 20, 'B-BRAND')]"
болт 35шт,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME')]"
семена 2шт гавриш,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 17, 'B-BRAND')]"
"масло 82,5% коровка из кореновки 180г","[(0, 5, 'B-TYPE'), (6, 11, 'B-PERCENT'), (12, 19, 'B-BRAND'), (20, 22, 'I-BRAND'), (23, 32, 'I-BRAND'), (33, 37, 'B-VOLUME')]"
bobbi brown помада 15%,"[(0, 5, 'B-BRAND'), (6, 11, 'I-BRAND'), (12, 18, 'B-TYPE'), (19, 22, 'B-PERCENT')]"
hopax блок для записи 100Л,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 14, 'I-TYPE'), (15, 21, 'I-TYPE'), (22, 26, 'B-VOLUME')]"
строби фунгицид 2 г,"[(0, 6, 'B-BRAND'), (7, 15, 'B-TYPE'), (16, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME')]"
hobby time 4шт бумага,"[(0, 5, 'B-BRAND'), (6, 10, 'I-BRAND'), (11, 14, 'B-VOLUME'), (15, 21, 'B-TYPE')]"
yaman рыбка 5 шт,"[(0, 5, 'B-BRAND'), (6, 11, 'B-TYPE'), (12, 13, 'B-VOLUME'), (14, 16, 'I-VOLUME')]"
крючок command 3шт,"[(0, 6, 'B-TYPE'), (7, 14, 'B-BRAND'), (15, 18, 'B-VOLUME')]"
записная книжка 80л greenwich line,"[(0, 8, 'B-TYPE'), (9, 15, 'I-TYPE'), (16, 19, 'B-VOLUME'), (20, 29, 'B-BRAND'), (30, 34, 'I-BRAND')]"
весы 1 шт starwind,"[(0, 4, 'B-TYPE'), (5, 6, 'B-VOLUME'), (7, 9, 'I-VOLUME'), (10, 18, 'B-BRAND')]"
клей 125МЛ момент,"[(0, 4, 'B-TYPE'), (5, 10, 'B-VOLUME'), (11, 17, 'B-BRAND')]"
бур 1 шт,"[(0, 3, 'B-TYPE'), (4, 5, 'B-VOLUME'), (6, 8, 'I-VOLUME')]"
"eco 0,5Л жидкость для розжига","[(0, 3, 'B-BRAND'), (4, 8, 'B-VOLUME'), (9, 17, 'B-TYPE'), (18, 21, 'I-TYPE'), (22, 29, 'I-TYPE')]"
грузик clipper 1 Г,"[(0, 6, 'B-TYPE'), (7, 14, 'B-BRAND'), (15, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME')]"
ребрышки великолукский мясокомбинат 1кг,"[(0, 8, 'B-TYPE'), (9, 22, 'B-BRAND'), (23, 35, 'I-BRAND'), (36, 39, 'B-VOLUME')]"
салфетки aura 100 шт,"[(0, 8, 'B-TYPE'), (9, 13, 'B-BRAND'), (14, 17, 'B-VOLUME'), (18, 20, 'I-VOLUME')]"
dove 250мл гель,"[(0, 4, 'B-BRAND'), (5, 10, 'B-VOLUME'), (11, 15, 'B-TYPE')]"
calve соус 310г,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 15, 'B-VOLUME')]"
"1,5 г","[(0, 3, 'B-VOLUME'), (4, 5, 'I-VOLUME')]"
мааг 200г халва,"[(0, 4, 'B-BRAND'), (5, 9, 'B-VOLUME'), (10, 15, 'B-TYPE')]"
экомилк 315г 20% сметана,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 16, 'B-PERCENT'), (17, 24, 'B-TYPE')]"
naturella 9шт прокладки,"[(0, 9, 'B-BRAND'), (10, 13, 'B-VOLUME'), (14, 23, 'B-TYPE')]"
сава 300г джем,"[(0, 4, 'B-BRAND'), (5, 9, 'B-VOLUME'), (10, 14, 'B-TYPE')]"
дюбель molly 54 шт,"[(0, 6, 'B-TYPE'), (7, 12, 'B-BRAND'), (13, 15, 'B-VOLUME'), (16, 18, 'I-VOLUME')]"
"коктейль 0,95л 2% чудо","[(0, 8, 'B-TYPE'), (9, 14, 'B-VOLUME'), (15, 17, 'B-PERCENT'), (18, 22, 'B-BRAND')]"
корм 1кг carnilove,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 18, 'B-BRAND')]"
огурец 7шт,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME')]"
профи 3 кг эмаль,"[(0, 5, 'B-BRAND'), (6, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME'), (11, 16, 'B-TYPE')]"
сухарики от мартина 60 г,"[(0, 8, 'B-TYPE'), (9, 11, 'B-BRAND'), (12, 19, 'I-BRAND'), (20, 22, 'B-VOLUME'), (23, 24, 'I-VOLUME')]"
"свинина,курица 1кг","[(0, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
барни 150г бисквит,"[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME'), (11, 18, 'B-TYPE')]"
8Г,"[(0, 2, 'B-VOLUME')]"
зубочистки деревенские лакомства 60г,"[(0, 10, 'B-TYPE'), (11, 22, 'B-BRAND'), (23, 32, 'I-BRAND'), (33, 36, 'B-VOLUME')]"
аютинский хлеб лаваш 240Г,"[(0, 9, 'B-BRAND'), (10, 14, 'I-BRAND'), (15, 20, 'B-TYPE'), (21, 25, 'B-VOLUME')]"
"orbit 16,4г жевательная резинка","[(0, 5, 'B-BRAND'), (6, 11, 'B-VOLUME'), (12, 23, 'B-TYPE'), (24, 31, 'I-TYPE')]"
"мороженое золотой стандарт 0,500г","[(0, 9, 'B-TYPE'), (10, 17, 'B-BRAND'), (18, 26, 'I-BRAND'), (27, 33, 'B-VOLUME')]"
магия востока приправа 50Г,"[(0, 5, 'B-BRAND'), (6, 13, 'I-BRAND'), (14, 22, 'B-TYPE'), (23, 26, 'B-VOLUME')]"
мастер класс 24 шт карандаши,"[(0, 6, 'B-BRAND'), (7, 12, 'I-BRAND'), (13, 15, 'B-VOLUME'), (16, 18, 'I-VOLUME'), (19, 28, 'B-TYPE')]"
"нектар 0,2л дикси","[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 17, 'B-BRAND')]"
крем бархатные ручки 80мл,"[(0, 4, 'B-TYPE'), (5, 14, 'B-BRAND'), (15, 20, 'I-BRAND'), (21, 25, 'B-VOLUME')]"
"настойка 40% хаски 0,5л","[(0, 8, 'B-TYPE'), (9, 12, 'B-PERCENT'), (13, 18, 'B-BRAND'), (19, 23, 'B-VOLUME')]"
клей rossvik 1300 г,"[(0, 4, 'B-TYPE'), (5, 12, 'B-BRAND'), (13, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME')]"
in home 900Л лампа,"[(0, 2, 'B-BRAND'), (3, 7, 'I-BRAND'), (8, 12, 'B-VOLUME'), (13, 18, 'B-TYPE')]"
"глина источник жизни 0,1 кг","[(0, 5, 'B-TYPE'), (6, 14, 'B-BRAND'), (15, 20, 'I-BRAND'), (21, 24, 'B-VOLUME'), (25, 27, 'I-VOLUME')]"
любимчик 4% мороженое 65г,"[(0, 8, 'B-BRAND'), (9, 11, 'B-PERCENT'), (12, 21, 'B-TYPE'), (22, 25, 'B-VOLUME')]"
схк 200г булочка,"[(0, 3, 'B-BRAND'), (4, 8, 'B-VOLUME'), (9, 16, 'B-TYPE')]"
чай 200г hipp,"[(0, 3, 'B-TYPE'), (4, 8, 'B-VOLUME'), (9, 13, 'B-BRAND')]"
паста 500г буздякский,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 21, 'B-BRAND')]"
vichy концентрат 10мл,"[(0, 5, 'B-BRAND'), (6, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
"орехи,сухофрукты 180г орехомания","[(0, 16, 'B-TYPE'), (17, 21, 'B-VOLUME'), (22, 32, 'B-BRAND')]"
наггетсы мираторг 300г,"[(0, 8, 'B-TYPE'), (9, 17, 'B-BRAND'), (18, 22, 'B-VOLUME')]"
"вода 0,5л vittel","[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 16, 'B-BRAND')]"
средство для мытья посуды 450мл aos,"[(0, 8, 'B-TYPE'), (9, 12, 'I-TYPE'), (13, 18, 'I-TYPE'), (19, 25, 'I-TYPE'), (26, 31, 'B-VOLUME'), (32, 35, 'B-BRAND')]"
семечки белочка 140 г,"[(0, 7, 'B-TYPE'), (8, 15, 'B-BRAND'), (16, 19, 'B-VOLUME'), (20, 21, 'I-VOLUME')]"
"архыз 1,5л","[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME')]"
крылышки 320г,"[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME')]"
"краска 2,5л parade","[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 18, 'B-BRAND')]"
соус балтимор 320г,"[(0, 4, 'B-TYPE'), (5, 13, 'B-BRAND'), (14, 18, 'B-VOLUME')]"
"фруктовый сад сок 1,93л","[(0, 9, 'B-BRAND'), (10, 13, 'I-BRAND'), (14, 17, 'B-TYPE'), (18, 23, 'B-VOLUME')]"
салат 100 г,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME')]"
сады придонья пюре 125Г,"[(0, 4, 'B-BRAND'), (5, 13, 'I-BRAND'), (14, 18, 'B-TYPE'), (19, 23, 'B-VOLUME')]"
морс 200мл,"[(0, 4, 'B-TYPE'), (5, 10, 'B-VOLUME')]"
картон 4 л,"[(0, 6, 'B-TYPE'), (7, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME')]"
щетки 2 шт,"[(0, 5, 'B-TYPE'), (6, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME')]"
emerald 30 шт шприц,"[(0, 7, 'B-BRAND'), (8, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME'), (14, 19, 'B-TYPE')]"
полотно 10шт,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
heinz 200Г каша,"[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME'), (11, 15, 'B-TYPE')]"
петуния 10шт,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
45 мл,"[(0, 2, 'B-VOLUME'), (3, 5, 'I-VOLUME')]"
сухарики воронцовские 40г,"[(0, 8, 'B-TYPE'), (9, 21, 'B-BRAND'), (22, 25, 'B-VOLUME')]"
halls леденцы 2. Л,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME')]"
317 л,"[(0, 3, 'B-VOLUME'), (4, 5, 'I-VOLUME')]"
санта бремор 130г икра,"[(0, 5, 'B-BRAND'), (6, 12, 'I-BRAND'), (13, 17, 'B-VOLUME'), (18, 22, 'B-TYPE')]"
печенье 45г choco boy,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 17, 'B-BRAND'), (18, 21, 'I-BRAND')]"
соль 500г san martin,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 13, 'B-BRAND'), (14, 20, 'I-BRAND')]"
cosmolac 179 Л гель,"[(0, 8, 'B-BRAND'), (9, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME'), (15, 19, 'B-TYPE')]"
пиво афанасий 1л,"[(0, 4, 'B-TYPE'), (5, 13, 'B-BRAND'), (14, 16, 'B-VOLUME')]"
капучино 200 мл,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 15, 'I-VOLUME')]"
45 мл,"[(0, 2, 'B-VOLUME'), (3, 5, 'I-VOLUME')]"
laplaya 200мл термос,"[(0, 7, 'B-BRAND'), (8, 13, 'B-VOLUME'), (14, 20, 'B-TYPE')]"
grow bag 15л,"[(0, 4, 'B-BRAND'), (5, 8, 'I-BRAND'), (9, 12, 'B-VOLUME')]"
kts 24 ШТ штанга,"[(0, 3, 'B-BRAND'), (4, 6, 'B-VOLUME'), (7, 9, 'I-VOLUME'), (10, 16, 'B-TYPE')]"
блок наклеек антибуки 50 л,"[(0, 4, 'B-TYPE'), (5, 12, 'I-TYPE'), (13, 21, 'B-BRAND'), (22, 24, 'B-VOLUME'), (25, 26, 'I-VOLUME')]"
печенье 170г кухмастер,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 22, 'B-BRAND')]"
"turbo 4,5г жевательная резинка","[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME'), (11, 22, 'B-TYPE'), (23, 30, 'I-TYPE')]"
cosmofen клей 20г,"[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
impulse 14г жевательная резинка,"[(0, 7, 'B-BRAND'), (8, 11, 'B-VOLUME'), (12, 23, 'B-TYPE'), (24, 31, 'I-TYPE')]"
заклепки 50шт,"[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME')]"
гренки 777 150г,"[(0, 6, 'B-TYPE'), (7, 10, 'B-BRAND'), (11, 15, 'B-VOLUME')]"
мороженое вологодский пломбир 100Г,"[(0, 9, 'B-TYPE'), (10, 21, 'B-BRAND'), (22, 29, 'I-BRAND'), (30, 34, 'B-VOLUME')]"
салатник 3000мл,"[(0, 8, 'B-TYPE'), (9, 15, 'B-VOLUME')]"
bonfesto 250Г 78%,"[(0, 8, 'B-BRAND'), (9, 13, 'B-VOLUME'), (14, 17, 'B-PERCENT')]"
печенье chikalab 60г,"[(0, 7, 'B-TYPE'), (8, 16, 'B-BRAND'), (17, 20, 'B-VOLUME')]"
гель 250МЛ le petit marseillais,"[(0, 4, 'B-TYPE'), (5, 10, 'B-VOLUME'), (11, 13, 'B-BRAND'), (14, 19, 'I-BRAND'), (20, 31, 'I-BRAND')]"
lay's чипсы 150г,"[(0, 5, 'B-BRAND'), (6, 11, 'B-TYPE'), (12, 16, 'B-VOLUME')]"
масло 300мл floresan,"[(0, 5, 'B-TYPE'), (6, 11, 'B-VOLUME'), (12, 20, 'B-BRAND')]"
пюре роллтон 55г,"[(0, 4, 'B-TYPE'), (5, 12, 'B-BRAND'), (13, 16, 'B-VOLUME')]"
"джиг 2,0г","[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME')]"
торт 680 г,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME')]"
"старые добрые традиции напиток 0,5л","[(0, 6, 'B-BRAND'), (7, 13, 'I-BRAND'), (14, 22, 'I-BRAND'), (23, 30, 'B-TYPE'), (31, 35, 'B-VOLUME')]"
сметана 20% очень важная корова 315г,"[(0, 7, 'B-TYPE'), (8, 11, 'B-PERCENT'), (12, 17, 'B-BRAND'), (18, 24, 'I-BRAND'), (25, 31, 'I-BRAND'), (32, 36, 'B-VOLUME')]"
venture 2012 г ремень,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME'), (15, 21, 'B-TYPE')]"
aura 60шт салфетки,"[(0, 4, 'B-BRAND'), (5, 9, 'B-VOLUME'), (10, 18, 'B-TYPE')]"
настойка 50МЛ,"[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME')]"
maxi-cosi 13кг,"[(0, 9, 'B-BRAND'), (10, 14, 'B-VOLUME')]"
